省份编码,省份,年份,劳均粮食产量(公斤/人),劳均棉花产量(公斤/人),劳均油料产量(公斤/人),劳均糖料产量(公斤/人),劳均水果产量(公斤/人),劳均园林水果产量(公斤/人),劳均瓜果类产量(公斤/人),劳均蔬菜产量(公斤/人)
640000,宁夏回族自治区,2009,2614.63489505391,,104.733509842293,0.10744023636852,1553.50140056022,435.572694831357,1117.92870572887,2716.57879590192
640000,宁夏回族自治区,2008,2432.14892516806,,100.147004506168,0.39447440348674,1372.16665435473,366.290167688557,1005.87648666617,2356.16163108517
640000,宁夏回族自治区,2007,2359.25558602182,0.021877370048422,56.4932034303716,2.26139081733855,1121.77381716353,309.203809579371,812.570007584155,1857.96190420629
640000,宁夏回族自治区,2006,2326.29959621673,0.049787429323497,60.8517835444609,4.90153633905095,824.362937371743,219.463710014922,604.899227356821,1587.79760616267
640000,宁夏回族自治区,2005,2106.72104514613,0.003513426912288,85.788750288101,,489.14632158256,221.218006734537,267.928314848023,1290.18376628122
640000,宁夏回族自治区,2004,2004.7619047619,0.208419599723948,95.2470669427191,,473.187715665977,157.712215320911,315.475500345066,1148.41614906832
640000,宁夏回族自治区,2003,1823.37855166363,,88.9208341769589,0.161976108523993,480.693122764392,156.236755078626,324.456367685766,1172.31558345144
640000,宁夏回族自治区,2002,1997.68403639371,,71.9920595533499,,,,,
640000,宁夏回族自治区,2001,1802.79472544775,,48.1840844978023,1.70766909401037,,,,
640000,宁夏回族自治区,2000,,,,,,,,
650000,新疆维吾尔自治区,2019,,,,,,,,
650000,新疆维吾尔自治区,2018,,,,,,,,
650000,新疆维吾尔自治区,2017,,,,,,,,
650000,新疆维吾尔自治区,2016,,,,,,,,
650000,新疆维吾尔自治区,2015,,,,,,,,
650000,新疆维吾尔自治区,2014,,,,,,,,
650000,新疆维吾尔自治区,2013,,,,,,,,
650000,新疆维吾尔自治区,2012,3097.02218762164,861.098189957182,143.644414168937,1404.21589139743,2973.18436161931,1792.39149474504,1180.79286687427,4028.86020825224
650000,新疆维吾尔自治区,2011,3146.58993101499,744.508305178372,171.536811273975,1333.3252829413,2661.65230014259,1545.79602533304,1115.85627480955,4794.65179913416
650000,新疆维吾尔自治区,2010,3154.63278586923,668.005012058582,179.517926193395,1312.20975195699,2772.38975492111,1600.22015332588,1172.16960159524,4673.60639172202
650000,新疆维吾尔自治区,2009,3179.81699490732,696.74427591537,176.418289468236,1154.91946947845,2915.79364312627,1559.9583201071,1355.83532301917,3818.01620271333
650000,新疆维吾尔自治区,2008,2611.08694737138,849.045220490228,159.518190619169,1231.5513588596,2399.32513013343,1265.17811794088,1134.14701219256,2723.80620992522
650000,新疆维吾尔自治区,2007,2464.80985309899,856.458882642655,76.4647103555616,1290.25563760154,1911.90650074268,1171.15984279389,740.746657948787,2477.02473935199
650000,新疆维吾尔自治区,2006,2585.98331037368,838.376043101645,74.9665702601533,1277.47044695598,1580.79726503617,989.963144342909,590.834120693261,2349.33825703756
650000,新疆维吾尔自治区,2005,2565.18303924151,548.386152810698,113.946683053873,1226.46943493401,1498.00661340825,852.318204430398,645.688408977848,2523.12615222544
650000,新疆维吾尔自治区,2004,2376.65418413475,532.024408074358,132.902860041476,1027.0792367255,1345.24027630656,788.404075969386,556.836200337178,2742.57030748803
650000,新疆维吾尔自治区,2003,2361.20879957372,487.173631727183,152.636370556444,1162.05952652813,1243.19372763949,664.807185811068,578.386541828424,2317.1116693309
650000,新疆维吾尔自治区,2002,2582.91861148033,456.554666007233,137.142283082439,1442.96374146085,,,,
650000,新疆维吾尔自治区,2001,2454.77434380311,458.865739283691,134.184553408447,1432.37395354693,,,,
650000,新疆维吾尔自治区,2000,,,,,,,,
