省份编码,省份,年份,农村居民家庭拥有生产性固定资产原值(元/户),农村居民家庭拥有农业生产性固定资产原值(元/户),农村居民家庭拥有农业房屋及建筑物原值(元/人),农村居民家庭拥有役畜原值(元/人),农村居民家庭拥大中型铁木农具原值(元/人),农村居民家庭拥有农业机械原值(元/人),农村居民家庭拥有林业生产性固定资产原值(元/户),农村居民家庭拥有林业机械原值(元/人),农村居民家庭拥有牧业生产性固定资产原值(元/户),农村居民家庭拥有牧业房屋及建筑物原值(元/人),农村居民家庭拥有产品畜原值(元/人),农村居民家庭拥有渔业生产性固定资产原值(元/户),农村居民家庭拥有渔业机械原值(元/人),农村居民家庭拥有采矿业生产性固定资产原值(元/户),农村居民家庭拥有制造业生产性固定资产原值(元/户),农村居民家庭拥有制造业房屋及建筑物原值(元/人),农村居民家庭拥有生产设备原值(元/人),农村居民家庭拥有电力煤气与水的生产及供应生产性固定资产原值(元/户),农村居民家庭拥有建筑业生产性固定资产原值(元/户),农村居民家庭拥有交通运输及邮电业生产性固定资产原值(元/户),农村居民家庭拥有批发和零售贸易业生产性固定资产原值(元/户),农村居民家庭拥有住宿和餐饮业生产性固定资产原值(元/户),农村居民家庭拥有社会服务业生产性固定资产原值(元/户),农村居民家庭拥有教育生产性固定资产原值(元/户),农村居民家庭拥有社会保障和福利业生产性固定资产原值(元/户),农村居民家庭拥有文化体育和娱乐业生产性固定资产原值(元/户),农村居民家庭拥有其他生产性固定资产原值(元/户)
510000,四川省,2000,3551.76975,2744.13775,,,,,,,,,,,,,,,,,8.15,409.6625,,,10.1,,,,146.86625
520000,贵州省,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2012,11957.3360714286,7956.99232142857,,,,,76.9,,3315.6,,,,,41.5,64.4,,,,188.883928571429,2506.70982142857,741.3,75.4,52.03125,140.6,79,1.3,109.107142857143
520000,贵州省,2011,10775.1,6802.62,1430.0,1668.5,239.4,508.0,58.9,13.4,2840.7,2261.1,472.5,1.5,0.9,40.6,110.8,26.0,84.4,,163.928571428571,2484.45535714286,676.5,104.4,172.14,133.9,95.3,2.7,92.16
520000,贵州省,2010,6135.87,4668.26,953.1,1274.2,210.5,261.0,0.2,,1903.8,1504.6,301.7,2.4,,26.8,26.6,7.4,16.9,,63.23,1107.57,122.6,23.9,43.68,,4.4,,48.85
520000,贵州省,2009,5968.84,4603.65,914.5,1335.9,204.6,195.4,0.3,,1878.6,1464.2,328.3,1.8,,7.2,27,6.7,16.9,,55.8,1077.64,104.3,11.7,42.95,,4.4,,34.13
520000,贵州省,2008,5467.19,4387.37,885.3,1345.6,189.1,154.2,,,1771.0,1337.6,338.7,1.1,,4.3,27.5,6.7,13.8,1.1,55.36,848.31,78.6,5.1,25.51,,2.2,2.7,29.21
520000,贵州省,2007,4738.91,3941.15,840.4,1185.9,182.5,133.4,,,1571.5,1270.7,226.9,1.1,,10.7,32.9,10.5,10.0,,105.49,472.29,108.9,7.2,24.63,,3.9,,31.81
520000,贵州省,2006,4446.73705357143,3620.92678571429,779.0,1064.2,172.3,102.4,14.3,,1469.4,1230.2,169.8,1.1,,62.5,31,11.1,16.1,1.3,24.5535714285714,524.026785714286,103.3,3.8,29.21875,1.6,2.8,0.9,40.7008928571429
520000,贵州省,2005,4175.39732142857,3547.05133928571,743.8,1070.5,164.1,100.3,0.0,,1427.9,1161.2,200.2,1.2,,27.9,56.7,14.2,38.1,0,17.8571428571429,394.419642857143,71.5,3.0,23.3928571428571,,6.1,0.9,26.5803571428571
520000,贵州省,2004,3696.27723214286,2945.10044642857,631.6,992.3,179.9,73.5,0.3,,1038.5,837.3,174.5,0.6,0.2,11.5,155.7,94.8,60.7,0.2,63.1383928571429,335.598214285714,90.1,11.6,15.7723214285714,,8,0.9,58.6066964285714
520000,贵州省,2003,3443.990625,2714.07053571429,620.97,879.68,163.87,69.77,0.3,,959.1,799.08,143.7,0.2,0.13,11.2,136,79.91,50.96,,55.7276785714286,347.112053571429,69.7,10.8,24.4508928571429,4.6,3.6,,66.7589285714286
520000,贵州省,2002,3288.31,2492.58,,,,,,,,,,,,,,,,,44.51,334.75,,,21.63,,,,63.36
520000,贵州省,2001,3063.35178571429,2322.01205357143,,,,,,,,,,,,,,,,,40.8392857142857,291.228125,,,20.0446428571429,,,,72.9508928571429
520000,贵州省,2000,2971.428125,2247.90714285714,,,,,,,,,,,,,,,,,41.1607142857143,319.714285714286,,,5.42857142857143,,,,65.6236607142857
530000,云南省,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
530000,云南省,2012,19020.92125,14409.00125,,,,,188.9,,5869.2,,,36.2,,1.3,220.4,,,,76.6875,3755.56333333333,368.6,33.5,13.125,,59.8,,83.0608333333333
530000,云南省,2011,17812.99,13434.18,3542.0,1905.8,248.2,1812.6,47.0,31.4,5683.5,3755.7,,35.2,10.1,,354.8,263.3,82.9,,72.275,3483.58333333333,319.0,18.3,53.32,,50.2,1.0,44.64
530000,云南省,2010,9854.0,8224.16,2160.5,1672.6,176.3,1150.2,28.8,4.4,2932.0,1890.5,897.3,10.6,3.8,21.3,51.9,7.5,44.4,0.1,1.77,1427.79,58.6,3.3,9.63,,15.7,0.2,39.52
530000,云南省,2009,9358.08,7719.76,1978.6,1666.1,191.3,990.5,41.9,15.3,2643.3,1687.6,802.1,10.2,4.6,20.7,65,7.5,56.9,,2.32,1412.31,88.3,3.5,14.92,0.2,15.5,,15.66
530000,云南省,2008,8851.98,7332.28,2085.5,1518.6,129.6,868.4,34.4,13.8,2516.1,1532.4,837.2,6.9,1.0,1.1,52.9,7.5,44.8,,0.36,1350.28,58.9,3.3,16.19,,13.6,,23.1
530000,云南省,2007,7927.74,6525.08,1701.5,1372.7,142.7,826.6,43.5,13.4,2314.9,1369.6,722.8,6.3,4.0,1.1,60.8,8.8,49.0,,11.71,1139.24,125.0,0.7,18.54,,13.6,,31.99
530000,云南省,2006,7093.59916666667,5963.33458333333,1695.9,1312.3,78.9,698.7,15.2,8.8,2013.7,1357.5,497.0,5.1,3.5,1.1,60.9,10.8,49.6,0,0.233333333333333,969.047916666667,53.1,0.0,16.7541666666667,0,0.8,0.0,28.2458333333333
530000,云南省,2005,6605.72625,5776.3725,1546.5,1298.7,115.2,648.3,15.6,10.5,2047.2,1435.4,520.2,5.8,4.2,,6.3,,3.4,0,0.233333333333333,748.91875,40.8,,13.7958333333333,,0.2,,19.1308333333333
530000,云南省,2004,5382.82875,4169.59791666667,1047.2,1093.0,157.2,376.4,,,1359.7,820.3,469.1,0.5,0.5,16.7,228.5,113.4,113.3,0.2,13.125,361.508333333333,20.6,17.3,21.7533333333333,,2.5,2.5,528.556666666667
530000,云南省,2003,5389.6725,4056.21083333333,1086.75,1031.23,160.75,365.42,,,1248.7,769.32,417.15,5.4,2.46,16.8,216.6,108.33,104.54,,19.25,431.958333333333,85.7,2.3,15.92,,1.3,28.8,514.879166666667
530000,云南省,2002,4762.47,3299.59,,,,,,,,,,,,,,,,,3.75,465.26,,,12.92,,,,539.67
530000,云南省,2001,4858.03208333333,3452.50291666667,,,,,,,,,,,,,,,,,5.20833333333333,361.0125,,,52.375,,,,532.933333333333
530000,云南省,2000,4641.35916666667,3233.77583333333,,,,,,,,,,,,,,,,,4.79166666666667,457.741666666667,,,3.8,,,,517.079166666667
540000,西藏自治区,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2012,52935.0675675676,43715.7304054054,,,,,92.1,,24751.1,,,,,6.8,26.3,,,2,1607.56756756757,6344.37162162162,1026.5,6.5,67.702027027027,,,,131.655405405405
540000,西藏自治区,2011,51894.46,42959.64,6390.9,4294.0,472.9,7393.0,81.0,74.7,24287.7,8139.5,15528.3,,,,26.3,8.3,16.4,2,1470.2027027027,6323.17567567568,921.4,6.5,60.07,,,1.4,130.3
540000,西藏自治区,2010,35788.06,30077.54,8564.7,4923.1,1040.2,4338.2,90.8,87.3,11022.7,1354.0,8980.0,,,,37.5,11.5,26.0,,,5495.64,92.0,,54.58,,,6.5,24.29
540000,西藏自治区,2009,36237.14,30485.12,8539.1,5799.3,935.5,3588.7,55.4,38.5,10973.7,1340.1,8439.1,,,,30.2,4.2,26.0,,,5481.11,95.5,50.0,54.58,,,4.4,36.23
540000,西藏自治区,2008,34332.42,28116.55,8547.2,4619.7,932.0,3359.8,51.9,27.9,10331.3,1229.0,8242.3,,,,30.2,4.2,26.0,,,5944.55,97.6,50.0,54.58,,,4.4,34.56
540000,西藏自治区,2007,30261.6,23838.87,8158.3,6803.0,873.1,2968.2,51.9,27.9,7193.6,1113.2,7282.5,,,,13.5,4.2,9.4,,,6244.77,75.7,50.0,2.92,,,,35.77
540000,西藏自治区,2006,26620.99375,21753.66875,10132.2,3541.1,906.3,3343.3,91.5,,6355.9,990.7,5355.7,0.0,,0.0,50.2,40.7,45.8,0,0.0,4517.5,186.4,7.3,58.5416666666667,1.6,0,0.0,45.78125
540000,西藏自治区,2005,31409.375,27596.2479166667,12877.2,4752.6,642.1,2541.7,165.3,,5693.1,858.6,4634.5,,,,34.8,42.0,29.2,0,142.291666666667,3435.10416666667,61.9,41.7,54.5833333333333,1.6,,,41.25
540000,西藏自治区,2004,20060.5395833333,16666.7270833333,7081.0,4662.7,1241.8,1123.9,,,2246.0,135.2,2095.9,,,,50.7,21.6,40.9,,116.666666666667,2909.92708333333,81.3,30.6,30.625,,14.6,20.2,139.197916666667
540000,西藏自治区,2003,18058.6979166667,14902.3229166667,5905.26,4953.28,1096.43,916.28,,,1910.9,127.29,1768.8,,,,21.9,2.1,19.83,,,2801.85416666667,90.6,,70.2083333333333,,14.6,20.2,136.958333333333
540000,西藏自治区,2002,17765.63,15887.0,,,,,,,,,,,,,,,,,,1643.46,,,17.59,,,,74.06
540000,西藏自治区,2001,16754.3458333333,14884.2770833333,,,,,,,,,,,,,,,,,,1711.47916666667,,,17.5916666666667,,,,67.9145833333333
540000,西藏自治区,2000,16070.5375,14036.1375,,,,,,,,,,,,,,,,,,1525.14583333333,,,,,,,356.454166666667
610000,陕西省,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
610000,陕西省,2012,12273.0621621622,5888.57972972973,,,,,1.8,,1264.3,,,32.4,,55.0,210.5,,,,416.918918918919,3266.50720720721,1495.3,112.7,405.493243243243,,27.5,22.5,371.932432432432
610000,陕西省,2011,10998.96,5196.3,1141.8,369.7,188.5,2313.3,0.1,,1106.1,540.4,465.4,16.7,,55.0,201.5,36.2,107.2,,343.297297297297,3113.39887387387,1254.4,263.0,465.31,,32.4,2.3,335.04
610000,陕西省,2010,9692.98,4460.68,605.9,324.5,197.3,1974.4,4.8,,1161.3,466.8,540.6,2.9,2.5,,134.9,56.9,62.2,,234.15,2048.42,455.5,80.7,2119.41,17.6,51.1,4.8,85.74
610000,陕西省,2009,8242.74,4201.49,583.8,290.5,203.8,1865.1,2.1,,1060.9,489.8,476.5,1.8,1.4,0.6,43,4.3,30.6,,51.22,1425.73,363.3,21.5,2043.15,10.6,20,1.4,60.83
610000,陕西省,2008,7585.52,3850.4,518.3,311.4,223.2,1609.2,0.2,0.1,1033.1,455.3,480.6,1.4,1.4,,36.2,4.1,26.9,,62.62,1123.82,275.6,69.8,2061.34,14.4,21.1,3.2,67.12
610000,陕西省,2007,7240.02,3733.38,663.0,320.5,196.8,1334.7,0.2,0.1,1036.3,443.8,482.9,1.4,1.4,,50.1,5.5,40.1,,77.36,1149.35,246.2,54.9,1806.06,14.4,16.4,3.2,88.75
610000,陕西省,2006,5951.35765765766,3427.41846846847,552.9,302.5,234.5,1311.4,2.5,,936.2,391.0,449.8,1.4,1.4,0.0,68.3,7.5,56.4,0,60.2927927927928,942.213963963964,172.8,53.9,1118.41216216216,14,16.1,3.2,74.8752252252252
610000,陕西省,2005,5664.8,3227.33378378378,511.3,319.0,237.0,1175.2,0.9,0.8,920.8,369.5,481.5,1.4,1.4,,67.5,7.3,55.8,0,49.9797297297297,889.427927927928,148.1,30.3,1157.22522522523,15.3,16.5,3.2,59.8513513513514
610000,陕西省,2004,4642.04144144144,2854.34189189189,554.9,251.8,203.6,1188.8,0.1,,524.6,169.4,321.9,,,31.2,193.8,64.3,122.8,0.5,96.5990990990991,1151.49144144144,95.8,4.6,59.4009009009009,6,11.5,0.8,136.077027027027
610000,陕西省,2003,4254.1018018018,2601.00630630631,538.76,280.63,197.99,1110.16,0.2,,372.7,110.68,234.86,,,30.0,194.4,57.75,123.24,,108.445945945946,962.243693693694,111.7,3.1,61.5900900900901,5.9,28.6,0.3,146.913063063063
610000,陕西省,2002,3960.25,2343.42,,,,,,,,,,,,,,,,,104.57,931.66,,,58.8,,,,105.73
610000,陕西省,2001,3792.28018018018,2225.77387387387,,,,,,,,,,,,,,,,,49.4009009009009,913.31981981982,,,60.0720720720721,,,,71.172972972973
610000,陕西省,2000,3695.06621621622,2174.04684684685,,,,,,,,,,,,,,,,,42.1846846846847,799.842342342342,,,65.5675675675676,,,,48.3842342342342
620000,甘肃省,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
620000,甘肃省,2012,19486.4444444444,13124.4083333333,,,,,49.4,,2174.1,,,,,,93.6,,,,22.5277777777778,2536.7,1065.4,1923.1,271.525,,166.1,6.7,276.433333333333
620000,甘肃省,2011,18789.31,12270.63,3277.7,1559.3,838.2,4350.5,129.7,12.8,1871.8,722.4,1089.6,,,1.1,261.7,189.8,61.8,,44.2316666666667,2507.64444444444,1098.4,1970.6,2190.2,,155.6,6.7,253.27
620000,甘肃省,2010,9655.08,7873.91,1909.9,1213.3,550.8,2674.2,18.2,5.7,1217.9,371.5,761.4,7.2,1.7,,198.8,59.1,128.0,,95.72,962.57,222.9,82.9,84.67,,46.7,,87.0
620000,甘肃省,2009,8915.33,7510.14,1864.5,1228.5,560.0,2556.8,24.5,5.7,1086.2,370.4,656.7,7.2,1.7,,54.9,17.6,30.7,2.9,90.27,769.88,207.5,25.0,90.33,,41.7,,122.66
620000,甘肃省,2008,8408.13,7089.4,1744.1,1172.2,490.6,2411.3,24.7,5.7,1020.8,304.8,638.7,7.2,1.7,,59.8,22.0,33.0,2.9,90.27,686.56,169.0,42.4,100.0,,41.9,,125.81
620000,甘肃省,2007,7995.61,6792.47,1675.5,1158.7,463.2,2247.8,24.3,6.3,948.7,313.2,579.3,7.2,1.7,,55.3,19.9,31.7,2.9,32.33,717.47,187.7,12.2,74.78,,26.9,18.6,74.92
620000,甘肃省,2006,7418.05888888889,6357.56722222222,1696.1,1109.6,492.9,2086.0,32.0,16.3,755.0,242.4,441.6,7.2,1.7,0.0,80.7,18.1,58.9,5.6,35.2777777777778,601.347777777778,152.7,17.1,39.0777777777778,0.3,47.2,1.1,80.1388888888889
620000,甘肃省,2005,7025.885,5952.97388888889,1609.0,1087.3,458.3,1980.7,26.7,15.3,690.9,237.7,413.3,0.6,0.6,,87.6,16.6,33.1,5.6,2.88888888888889,718.055555555556,113.1,13.0,32.0,,45.8,,54.8333333333333
620000,甘肃省,2004,5561.36611111111,4611.24222222222,1138.4,1069.1,419.2,1450.4,,,311.2,106.0,195.8,,,,137.3,41.9,95.4,6.5,34.6111111111111,419.777777777778,147.6,0.5,63.5555555555556,,24.3,23.3,92.6905555555556
620000,甘肃省,2003,5355.19777777778,4279.26833333333,932.67,1026.5,448.61,1291.28,13.1,12.78,338.7,95.43,228.99,,,,160.5,53.0,107.04,1.8,38.0,456.25,180.6,7.3,102.611111111111,,29.9,23.3,75.7627777777778
620000,甘肃省,2002,4780.36,3810.73,,,,,,,,,,,,,,,,,9.44,400.28,,,38.0,,,,94.24
620000,甘肃省,2001,4427.20611111111,3495.59722222222,,,,,,,,,,,,,,,,,22.4444444444444,411.222222222222,,,32.5555555555556,,,,135.483888888889
620000,甘肃省,2000,4359.79277777778,3491.27611111111,,,,,,,,,,,,,,,,,18.6111111111111,428.1,,,42.0277777777778,,,,73.5127777777778
630000,青海省,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
630000,青海省,2012,21919.3375,15663.3291666667,,,,,,,8205.5,,,,,,84.3,,,,238.888888888889,3525.13888888889,1443.8,46.4,107.5,,34.7,,775.305555555556
630000,青海省,2011,20217.13,15345.96,1715.4,774.3,424.7,4775.9,3.3,,7266.2,2248.9,4147.3,,,,74.5,9.0,65.5,,26.6666666666667,3551.5,736.7,72.3,95.83,,16.7,,369.33
630000,青海省,2010,13771.75,10886.01,945.6,591.2,306.4,3417.9,,,5460.4,1828.3,2621.1,24.3,24.3,,101.2,27.0,74.2,,21.75,2031.59,236.4,199.2,148.0,,77.5,0.3,69.76
630000,青海省,2009,13342.46,10378.59,779.1,553.7,378.0,3200.4,,,5071.4,1736.6,2249.9,21.5,21.5,,173.2,40.3,132.9,,158.33,2096.02,218.7,199.2,18.0,,28.5,2.2,69.76
630000,青海省,2008,12160.4,9749.17,788.3,493.8,378.4,3087.8,,,4849.1,1514.6,2445.3,21.5,21.5,,170.6,41.7,128.9,,125.0,1752.02,212.7,22.5,24.5,,35.2,2.2,66.58
630000,青海省,2007,11223.91,9502.42,744.1,502.0,379.6,2885.3,,,4787.4,1428.7,2424.9,4.8,4.8,,150,38.7,111.3,,116.67,973.02,221.7,136.7,24.5,,32.3,,66.63
630000,青海省,2006,9923.97333333333,8245.89,721.3,483.8,338.5,2772.8,0.0,,3818.1,1140.5,1735.2,4.8,4.8,0.0,140.3,42.0,98.3,0,0.0,1138.58333333333,132.2,166.7,24.5,0,8.3,7.0,60.5083333333333
630000,青海省,2005,9440.8,7764.95833333333,742.5,461.0,316.6,2718.9,0.0,,3391.6,1027.9,1499.3,,,,111.2,22.0,89.2,,,1288.775,100.5,30.0,32.3333333333333,,8.7,,104.4
630000,青海省,2004,8576.04383300781,7160.64383300781,640.3,595.4,278.0,2994.1,,,2583.1,485.8,1068.7,1.6,1.6,,111,29.8,81.1,,,947.85,116.3,,57.5,,43.3,,139.416666666667
630000,青海省,2003,8604.51883333333,6859.20216666667,624.22,573.1,283.29,2831.08,,,2486.7,521.77,1049.05,1.6,1.58,,115.6,32.33,83.3,,,929.183333333333,73.0,,57.5,,38.3,,531.666666666667
630000,青海省,2002,7487.33,5943.88,,,,,,,,,,,,,,,,,,882.52,,,4.17,,,,316.32
630000,青海省,2001,7212.57833333333,5734.055,,,,,,,,,,,,,,,,,13.3333333333333,853.516666666667,,,10.8333333333333,,,,270.573333333333
630000,青海省,2000,6559.22666666667,5475.12666666667,,,,,,,,,,,,,,,,,13.3333333333333,725.016666666667,,,5.0,,,,50.4
640000,宁夏回族自治区,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2012,24266.18625,16077.67625,,,,,,,4828.9,,,56.1,,,221.8,,,,445.875,5323.5975,1973.9,15.6,123.125,,7.6,,77.0125
640000,宁夏回族自治区,2011,21417.95,13720.42,2946.4,1146.0,583.5,5475.9,7.0,1.0,3323.5,1752.3,1211.9,56.1,28.1,,286.9,60.0,198.9,,220.1,5212.56,1767.5,2.5,139.25,,63.9,3.8,3.65
640000,宁夏回族自治区,2010,23405.21,13464.87,2651.2,856.1,631.9,6180.4,,,2137.4,878.1,1000.4,582.3,477.2,,544.1,97.7,356.4,,24.3,7676.17,623.0,295.9,204.7,9.7,2.5,,560.0
640000,宁夏回族自治区,2009,21310.13,13623.95,2556.2,831.6,761.8,6220.2,,,2399.7,1198.1,981.1,581.8,476.6,,575.5,202.8,314.4,,24.3,5253.33,758.8,227.2,286.03,,2.5,,558.58
640000,宁夏回族自治区,2008,18244.68,11910.65,2122.9,792.1,585.3,5492.2,,,2487.5,1075.4,1230.3,64.0,17.7,,475.7,172.7,271.0,,20.85,4366.96,331.9,57.0,502.17,,25,,554.43
640000,宁夏回族自治区,2007,16917.74,10582.21,2108.3,703.5,493.6,4812.1,,,2363.2,909.8,1311.3,64.0,17.7,,485.4,151.0,324.7,,20.85,4717.09,382.1,33.8,108.5,,25,3.3,559.43
640000,宁夏回族自治区,2006,15368.145,9920.57833333333,1659.6,776.6,433.7,4494.1,0.0,,2377.8,919.3,1332.2,50.7,34.9,0.0,466.3,169.4,287.2,0,76.8833333333333,3806.56666666667,418.7,56.8,93.5,0,25,0.0,503.866666666667
640000,宁夏回族自治区,2005,14811.19,9732.29,1785.8,772.8,378.6,4274.4,0.0,,2387.2,880.0,1398.3,48.2,32.4,,604.7,118.7,443.1,,21.05,3527.3,393.5,28.8,94.5,,,,409.0
640000,宁夏回族自治区,2004,13735.0658333333,9743.2,1362.9,805.2,329.8,3621.7,13.5,8.5,3521.6,891.6,2512.8,3.0,3.0,,822.7,170.5,618.7,,1.27666666666667,2430.165,412.6,9.0,77.35,,6.7,,232.151666666667
640000,宁夏回族自治区,2003,13058.1733333333,7925.36166666667,1258.13,774.61,320.36,3578.15,,,1957.3,760.69,1121.97,,,,553,101.67,437.48,1.7,1.11,2388.785,372.9,9.0,85.35,,7.8,,1713.21666666667
640000,宁夏回族自治区,2002,12024.13,6983.16,,,,,,,,,,,,,,,,,4.0,2288.58,,,123.85,,,,1890.55
640000,宁夏回族自治区,2001,11069.845,6270.36166666667,,,,,,,,,,,,,,,,,1.66666666666667,2199.25,,,115.666666666667,,,,1797.04666666667
640000,宁夏回族自治区,2000,10168.0916666667,6051.05666666667,,,,,,,,,,,,,,,,,4.5,1658.58333333333,,,42.6,,,,1810.29333333333
650000,新疆维吾尔自治区,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2012,35070.3722580645,29085.3812903226,,,,,31.3,,10713.8,,,,,1133.5,155,,,,1434.1935483871,2310.52258064516,521.7,77.6,122.258064516129,150.8,12.9,,66.3870967741936
650000,新疆维吾尔自治区,2011,30377.17,26330.19,4091.6,1184.6,2500.9,7493.2,4.7,,10334.3,3529.1,6658.8,,,13.6,138,31.9,97.9,,440.161290322581,2535.90322580645,381.4,82.6,263.55,150.8,19.4,,104.19
650000,新疆维吾尔自治区,2010,23394.41,20981.81,3022.3,1207.1,2289.0,5004.6,1.1,,8599.2,2145.2,6240.5,,,,63.9,38.1,24.6,,32.26,1882.7,146.6,12.9,,9.7,87.1,,177.47
650000,新疆维吾尔自治区,2009,18849.44,16545.63,1861.2,1066.2,1636.9,4510.9,,,6776.9,1494.4,5079.9,,,,78.8,38.1,39.4,,32.26,1824.87,105.3,,43.87,8.4,32.9,,177.47
650000,新疆维吾尔自治区,2008,16883.07,15260.0,1878.6,994.4,1314.9,4299.8,2.0,,6353.0,1449.9,4770.0,,,,46.5,13.6,33.0,,32.26,1194.13,76.0,12.3,45.61,,33.6,,182.76
650000,新疆维吾尔自治区,2007,14676.67,13104.69,1617.6,1006.9,1105.5,4305.8,,,4766.2,1049.1,3553.6,,,,47.8,13.6,34.3,,32.26,1180.26,97.5,21.4,4.95,8.4,25.2,,154.26
650000,新疆维吾尔自治区,2006,12509.7329032258,11583.8683870968,1672.7,941.1,846.9,3880.1,1.6,,4075.2,1101.1,2878.9,0.0,,0.0,41.8,13.6,18.9,0,0.0,626.645161290323,115.3,14.6,53.6129032258064,6.5,16.8,0.0,50.7161290322581
650000,新疆维吾尔自治区,2005,11978.3206451613,11048.9141935484,1197.8,857.7,1108.1,3177.4,6.6,,4145.9,948.7,3151.4,,28.8,,34.9,13.5,21.3,,,544.903225806452,102.2,6.8,53.6129032258064,28.3,16.8,,141.935483870968
650000,新疆维吾尔自治区,2004,10737.17,9747.49903225807,1226.6,1602.3,742.9,2653.4,0.1,,3292.1,250.7,2968.4,,,,68.2,23.0,45.2,,52.6451612903226,519.445161290323,139.3,19.4,120.451612903226,,1.6,1.3,67.3870967741936
650000,新疆维吾尔自治区,2003,9756.94096774194,8901.92161290323,1105.14,1279.67,677.06,2288.95,0.1,,3376.0,347.1,2990.39,,,,87.5,22.97,64.55,,51.6129032258064,545.516129032258,128.3,22.6,2.03225806451613,,1.6,,15.8258064516129
650000,新疆维吾尔自治区,2002,8724.9,7649.96,,,,,,,,,,,,,,,,,52.05,671.87,,,2.68,,,,97.34
