省份编码,省份,年份,农村居民家庭平均每百户洗衣机拥有量(台),农村居民家庭平均每百户电冰箱拥有量(台),农村居民家庭平均每百户空调拥有量(台),农村居民家庭平均每百户抽油烟机拥有量(台),农村居民家庭平均每百户自行车拥有量(辆),农村居民家庭平均每百户摩托车拥有量(辆),农村居民家庭平均每百户固定电话拥有量(部),农村居民家庭平均每百户移动电话拥有量(部),农村居民家庭平均每百户黑白电视机拥有量(台),农村居民家庭平均每百户彩色电视机拥有量(台),农村居民家庭平均每百户照相机拥有量(台),农村居民家庭平均每百户计算机拥有量(台)
530000,云南省,2003,21.0,4.16666666666667,0.25,1.66666666666667,44.2083333333333,8.08333333333333,19.2958333333333,11.8,25.3333333333333,57.5458333333333,3.29166666666667,0.4
530000,云南省,2002,19.58,3.63,,1.29,46.75,6.63,15.54,7.25,28.54,49.04,3.08,0.46
530000,云南省,2001,,,,,,,,,,,,
530000,云南省,2000,,,,,,,,,,,,
540000,西藏自治区,2019,,,,,,,,,,,,
540000,西藏自治区,2018,,,,,,,,,,,,
540000,西藏自治区,2017,,,,,,,,,,,,
540000,西藏自治区,2016,,,,,,,,,,,,
540000,西藏自治区,2015,,,,,,,,,,,,
540000,西藏自治区,2014,,,,,,,,,,,,
540000,西藏自治区,2013,,,,,,,,,,,,
540000,西藏自治区,2012,27.7702702702703,32.7094594594595,0.202702702702703,,8.71621621621622,79.8648648648649,51.0810810810811,132.094594594595,1.62162162162162,106.486486486486,1.55405405405405,0.540540540540541
540000,西藏自治区,2011,22.2297297297297,29.3986486486487,0.202702702702703,,7.2972972972973,76.1486486486487,47.1621621621622,121.351351351351,1.55405405405405,104.72972972973,1.41891891891892,0.337837837837838
540000,西藏自治区,2010,10.63,16.25,,,37.5,43.13,47.29,48.75,1.67,73.96,1.04,0.21
540000,西藏自治区,2009,9.17,12.29,,,36.88,38.13,40.63,36.25,1.67,68.13,1.88,0.21
540000,西藏自治区,2008,8.13,11.67,,,36.25,33.54,32.29,24.17,1.67,60.21,1.67,
540000,西藏自治区,2007,7.08333333333333,10.4166666666667,,,34.5833333333333,29.5833333333333,27.9166666666667,16.7,1.45833333333333,53.9583333333333,1.04166666666667,0.2
540000,西藏自治区,2006,10.2083333333333,6.875,0.0,0.0,37.0833333333333,17.0833333333333,21.4583333333333,11.7,1.04166666666667,57.2916666666667,1.04166666666667,0.2
540000,西藏自治区,2005,6.45833333333333,4.58333333333333,,,32.2916666666667,12.7083333333333,15.8333333333333,7.3,2.5,48.5416666666667,2.5,0.4
540000,西藏自治区,2004,4.16666666666667,3.125,0.0,0.0,57.2916666666667,3.33333333333333,6.66666666666667,2.5,7.29166666666667,32.2916666666667,1.04166666666667,
540000,西藏自治区,2003,3.54166666666667,3.125,,,55.4166666666667,2.29166666666667,4.79166666666667,2.3,6.45833333333333,26.4583333333333,0.833333333333333,
540000,西藏自治区,2002,0.83,1.04,,,60.42,1.67,3.13,0.21,4.17,18.96,1.04,
540000,西藏自治区,2001,,,,,,,,,,,,
540000,西藏自治区,2000,,,,,,,,,,,,
610000,陕西省,2019,,,,,,,,,,,,
610000,陕西省,2018,,,,,,,,,,,,
610000,陕西省,2017,,,,,,,,,,,,
610000,陕西省,2016,,,,,,,,,,,,
610000,陕西省,2015,,,,,,,,,,,,
610000,陕西省,2014,,,,,,,,,,,,
610000,陕西省,2013,,,,,,,,,,,,
610000,陕西省,2012,88.6261261261261,54.4369369369369,11.9369369369369,5.58558558558559,83.4684684684685,57.1396396396396,34.7522522522523,229.842342342342,1.17117117117117,113.513513513514,3.6036036036036,17.9054054054054
610000,陕西省,2011,84.7072072072072,48.4684684684685,9.75225225225225,5.29279279279279,81.8468468468468,54.7747747747748,36.1936936936937,221.463963963964,1.44144144144144,111.891891891892,3.51351351351351,16.5540540540541
610000,陕西省,2010,74.14,27.03,5.99,1.85,113.96,49.68,55.41,160.63,8.33,108.96,2.39,6.69
610000,陕西省,2009,69.01,19.23,4.41,2.03,112.32,47.34,57.52,140.81,9.82,104.37,2.25,4.59
610000,陕西省,2008,63.92,15.27,2.93,1.49,113.96,46.13,62.88,122.34,12.79,100.23,1.85,2.48
610000,陕西省,2007,61.3063063063063,12.6126126126126,2.61261261261261,1.53153153153153,112.657657657658,42.4324324324324,63.7837837837838,104.0,16.5765765765766,97.1621621621622,1.71171171171171,1.5
610000,陕西省,2006,57.8378378378378,9.68468468468468,1.84684684684685,0.900900900900901,113.423423423423,38.1081081081081,63.2432432432432,81.4,19.4144144144144,94.1891891891892,2.43243243243243,0.7
610000,陕西省,2005,53.3783783783784,8.01801801801802,1.30630630630631,0.630630630630631,110.0,35.8108108108108,60.045045045045,67.6,22.4774774774775,88.1981981981982,1.98198198198198,0.5
610000,陕西省,2004,44.5045045045045,6.53153153153153,0.765765765765766,0.675675675675676,132.882882882883,25.1801801801802,52.8603603603604,25.6,39.7297297297297,72.4774774774775,2.02702702702703,0.5
610000,陕西省,2003,40.3603603603604,6.30630630630631,0.36036036036036,0.630630630630631,133.468468468468,22.1621621621622,45.7432432432432,14.3,42.7477477477478,65.945945945946,1.84684684684685,0.3
610000,陕西省,2002,38.56,5.5,0.32,0.54,134.14,19.37,35.9,7.25,45.68,58.6,2.03,0.27
610000,陕西省,2001,,,,,,,,,,,,
610000,陕西省,2000,,,,,,,,,,,,
620000,甘肃省,2019,,,,,,,,,,,,
620000,甘肃省,2018,,,,,,,,,,,,
620000,甘肃省,2017,,,,,,,,,,,,
620000,甘肃省,2016,,,,,,,,,,,,
620000,甘肃省,2015,,,,,,,,,,,,
620000,甘肃省,2014,,,,,,,,,,,,
620000,甘肃省,2013,,,,,,,,,,,,
620000,甘肃省,2012,79.6666666666667,32.8888888888889,0.277777777777778,4.88888888888889,73.9444444444444,71.9444444444444,29.0,192.722222222222,1.5,106.277777777778,2.66666666666667,11.3888888888889
620000,甘肃省,2011,73.7222222222222,26.5,0.222222222222222,3.11111111111111,71.1111111111111,67.9444444444444,30.3888888888889,177.444444444444,1.83333333333333,104.444444444444,1.66666666666667,9.0
620000,甘肃省,2010,62.11,18.11,0.83,2.39,99.28,58.0,54.89,112.39,6.44,104.0,2.06,4.42
620000,甘肃省,2009,56.78,14.39,0.28,2.06,100.44,53.94,60.56,95.11,7.39,103.72,2.44,2.72
620000,甘肃省,2008,52.11,10.94,0.22,1.28,99.56,51.33,67.11,70.78,9.83,99.89,2.5,1.94
620000,甘肃省,2007,47.5555555555556,10.3333333333333,0.333333333333333,0.555555555555556,100.0,47.3333333333333,67.9444444444444,54.6,10.6111111111111,97.2222222222222,2.05555555555556,1.1
620000,甘肃省,2006,41.8888888888889,7.22222222222222,0.5,0.5,100.888888888889,42.7777777777778,61.5555555555556,42.6,13.9444444444444,89.4444444444444,2.38888888888889,0.4
620000,甘肃省,2005,39.0555555555556,7.05555555555556,1.05555555555556,0.777777777777778,102.5,37.0555555555556,54.5555555555556,31.7,19.6666666666667,86.4444444444444,2.77777777777778,0.3
620000,甘肃省,2004,38.5555555555556,5.66666666666667,0.0,1.61111111111111,125.01111111376,29.0,43.6666666666667,20.6,28.0555555555556,75.8333333333333,3.05555555555556,0.5
620000,甘肃省,2003,34.3333333333333,5.44444444444444,,1.11111111111111,127.222222222222,24.1666666666667,36.7222222222222,11.9,33.1111111111111,69.4444444444444,3.05555555555556,0.3
620000,甘肃省,2002,30.89,4.78,0.17,1.06,129.0,18.33,28.33,4.56,36.94,60.83,3.11,0.22
620000,甘肃省,2001,,,,,,,,,,,,
620000,甘肃省,2000,,,,,,,,,,,,
630000,青海省,2019,,,,,,,,,,,,
630000,青海省,2018,,,,,,,,,,,,
630000,青海省,2017,,,,,,,,,,,,
630000,青海省,2016,,,,,,,,,,,,
630000,青海省,2015,,,,,,,,,,,,
630000,青海省,2014,,,,,,,,,,,,
630000,青海省,2013,,,,,,,,,,,,
630000,青海省,2012,88.0555555555556,78.6111111111111,1.66666666666667,8.05555555555556,26.25,80.8333333333333,48.1944444444444,220.694444444444,0.694444444444444,107.083333333333,6.38888888888889,8.75
630000,青海省,2011,89.3333333333333,75.5,1.0,3.0,20.8333333333333,81.8333333333333,46.0,223.333333333333,1.33333333333333,104.166666666667,3.66666666666667,5.16666666666667
630000,青海省,2010,75.0,44.83,0.17,2.17,38.5,79.33,63.5,143.83,5.17,99.5,3.17,2.0
630000,青海省,2009,68.17,37.0,0.33,1.67,37.0,73.33,63.17,123.5,6.17,97.17,2.33,1.17
630000,青海省,2008,63.17,32.0,0.33,1.33,37.5,71.5,67.0,98.5,7.5,94.0,1.67,1.0
630000,青海省,2007,56.6666666666667,27.8333333333333,,0.333333333333333,37.6666666666667,65.5,60.5,76.3,9.66666666666667,90.5,3.33333333333333,0.2
630000,青海省,2006,45.8333333333333,20.5,0.0,0.5,37.0,56.8333333333333,56.5,53.0,10.8333333333333,86.5,2.33333333333333,0.2
630000,青海省,2005,44.0,18.0,0.166666666666667,1.33333333333333,39.3333333333333,52.8333333333333,46.6666666666667,46.2,12.6666666666667,81.1666666666667,2.5,
630000,青海省,2004,28.0,7.0,0.0,0.166666666666667,52.6666666666667,39.3333333333333,24.1666666666667,17.7,31.0,63.3333333333333,2.66666666666667,0.3
630000,青海省,2003,23.1666666666667,6.5,,0.333333333333333,55.8333333333333,33.8333333333333,21.5,9.8,33.0,56.8333333333333,2.0,
630000,青海省,2002,19.5,3.5,,0.17,58.67,22.5,12.17,1.17,38.67,45.67,1.83,
630000,青海省,2001,,,,,,,,,,,,
630000,青海省,2000,,,,,,,,,,,,
640000,宁夏回族自治区,2019,,,,,,,,,,,,
640000,宁夏回族自治区,2018,,,,,,,,,,,,
640000,宁夏回族自治区,2017,,,,,,,,,,,,
640000,宁夏回族自治区,2016,,,,,,,,,,,,
640000,宁夏回族自治区,2015,,,,,,,,,,,,
640000,宁夏回族自治区,2014,,,,,,,,,,,,
640000,宁夏回族自治区,2013,,,,,,,,,,,,
640000,宁夏回族自治区,2012,91.625,61.125,0.875,8.875,109.75,85.25,28.375,242.75,1.875,123.25,2.625,14.875
640000,宁夏回族自治区,2011,84.75,52.125,0.625,7.5,108.0,86.5,33.125,225.0,0.75,119.125,2.125,11.75
640000,宁夏回族自治区,2010,76.17,35.33,0.67,3.67,116.67,85.83,55.5,178.5,7.83,118.83,5.83,7.17
640000,宁夏回族自治区,2009,70.33,27.67,0.17,2.33,118.67,83.67,63.83,151.83,11.0,120.33,2.67,4.0
640000,宁夏回族自治区,2008,63.17,18.67,0.33,2.17,123.67,78.33,68.17,121.0,13.83,115.17,2.67,0.83
640000,宁夏回族自治区,2007,56.6666666666667,14.6666666666667,,1.83333333333333,118.833333333333,71.5,67.0,84.5,15.1666666666667,107.833333333333,2.83333333333333,0.7
640000,宁夏回族自治区,2006,49.3333333333333,12.3333333333333,0.0,1.16666666666667,121.666666666667,67.3333333333333,59.6666666666667,58.5,20.1666666666667,98.6666666666667,2.33333333333333,0.2
640000,宁夏回族自治区,2005,44.5,10.1666666666667,,1.16666666666667,120.333333333333,63.5,51.5,46.3,22.5,92.6666666666667,3.16666666666667,0.2
640000,宁夏回族自治区,2004,48.3333333333333,10.0,0.166666666666667,0.333333333333333,168.5,50.6666666666667,43.0,34.0,27.6666666666667,91.0,5.66666666666667,1.2
640000,宁夏回族自治区,2003,44.3333333333333,8.83333333333333,,1.33333333333333,164.666666666667,45.5,38.1666666666667,21.5,28.3333333333333,84.3333333333333,3.0,0.8
640000,宁夏回族自治区,2002,42.33,9.5,,1.17,166.33,36.5,29.5,8.83,30.67,78.17,3.5,0.5
640000,宁夏回族自治区,2001,,,,,,,,,,,,
640000,宁夏回族自治区,2000,,,,,,,,,,,,
650000,新疆维吾尔自治区,2019,,,,,,,,,,,,
650000,新疆维吾尔自治区,2018,,,,,,,,,,,,
650000,新疆维吾尔自治区,2017,,,,,,,,,,,,
650000,新疆维吾尔自治区,2016,,,,,,,,,,,,
650000,新疆维吾尔自治区,2015,,,,,,,,,,,,
650000,新疆维吾尔自治区,2014,,,,,,,,,,,,
650000,新疆维吾尔自治区,2013,,,,,,,,,,,,
650000,新疆维吾尔自治区,2012,77.3548387096774,68.7741935483871,1.35483870967742,5.74193548387097,66.1935483870968,79.8709677419355,29.8709677419355,147.290322580645,4.19354838709677,96.9032258064516,3.41935483870968,12.4516129032258
650000,新疆维吾尔自治区,2011,72.7741935483871,63.9354838709677,1.03225806451613,4.58064516129032,62.5806451612903,77.2258064516129,34.0,141.870967741935,4.58064516129032,99.0322580645161,2.90322580645161,9.09677419354839
650000,新疆维吾尔自治区,2010,47.94,43.48,0.65,2.77,78.52,62.84,38.97,84.32,11.61,89.87,3.29,2.9
650000,新疆维吾尔自治区,2009,42.71,36.26,0.65,1.55,80.39,56.32,41.29,73.35,17.87,83.61,3.94,1.68
650000,新疆维吾尔自治区,2008,38.0,30.32,0.32,1.61,80.45,50.77,40.19,54.0,21.68,77.03,2.71,1.1
650000,新疆维吾尔自治区,2007,36.6451612903226,28.3225806451613,0.32258064516129,1.48387096774194,84.0645161290323,49.741935483871,41.4838709677419,42.2,22.8387096774194,76.3225806451613,2.64516129032258,0.4
650000,新疆维吾尔自治区,2006,32.3225806451613,25.0967741935484,0.32258064516129,1.16129032258065,83.4193548387097,49.2903225806452,40.9677419354839,29.3,32.0645161290323,68.3225806451613,3.54838709677419,0.3
650000,新疆维吾尔自治区,2005,28.2645161291284,20.1290322580645,0.387096774193548,1.2258064516129,80.9677419354839,45.4193548387097,36.258064516129,21.3,35.1612903225806,61.8064516129032,3.2258064516129,
650000,新疆维吾尔自治区,2004,27.2258064516129,15.8709677419355,0.06,1.54838709677419,122.193548387097,33.4838709677419,28.1935483870968,13.9,52.3870967741936,51.3548387096774,2.32258064516129,0.3
650000,新疆维吾尔自治区,2003,24.9032258064516,14.1935483870968,0.064516129032258,1.41935483870968,120.064516129032,27.4838709677419,25.9354838709677,10.2,53.5483870967742,45.6774193548387,2.45161290322581,0.1
650000,新疆维吾尔自治区,2002,23.94,13.1,0.32,1.55,121.48,23.29,22.26,4.84,57.42,38.9,2.84,0.13
650000,新疆维吾尔自治区,2001,,,,,,,,,,,,
650000,新疆维吾尔自治区,2000,,,,,,,,,,,,
