省份编码,省份,年份,新增固定资产投资(不含农户)(亿元),农、林、牧、渔业新增固定资产投资(不含农户)(亿元),采掘业新增固定资产投资(不含农户)(亿元),制造业新增固定资产投资(不含农户)(亿元),电力、煤气及水的生产和供应业新增固定资产投资(不含农户)(亿元),建筑业新增固定资产投资(不含农户)(亿元),交通运输仓储和邮政业新增固定资产投资(不含农户)(亿元),信息传输、计算机服务和软件业新增固定资产投资(不含农户)(亿元),批发和零售业新增固定资产投资(不含农户)(亿元),住宿和餐饮业新增固定资产投资(不含农户)(亿元),金融业新增固定资产投资(不含农户)(亿元),房地产业新增固定资产投资(不含农户)(亿元),租赁和商务服务业新增固定资产投资(不含农户)(亿元),科学研究、技术服务和地质勘查业新增固定资产投资(不含农户)(亿元),水利、环境和公共设施管理业新增固定资产投资(不含农户)(亿元),居民服务和其他服务业新增固定资产投资(不含农户)(亿元),教育新增固定资产投资(不含农户)(亿元),卫生、社会保障和社会福利业新增固定资产投资(不含农户)(亿元),文化、体育和娱乐业新增固定资产投资(不含农户)(亿元),公共管理和社会组织新增固定资产投资(不含农户)(亿元),国际组织新增固定资产投资(不含农户)(亿元)
370000,山东省,2010,10195.1,145.1,333.2,4641.3,284.8,157.5,466.5,41.7,438.5,148.2,12.5,1912.9,99.2,72.6,506.7,88.3,136.9,62.1,167.1,479.8,
370000,山东省,2009,8624.0043,130.162,358.1416,3590.5019,294.0898,137.2345,414.1049,37.6529,400.4731,123.1455,10.4473,1672.5947,51.7172,69.0018,520.1949,49.5474,104.4395,49.5506,179.8642,431.1405,
370000,山东省,2008,6852.4894,121.7859,224.1612,3074.2037,175.8124,176.3761,302.8184,27.0219,325.4565,93.2304,4.696,1328.1818,33.0529,29.6417,327.6081,34.6082,116.5291,44.9128,90.5702,321.8221,
370000,山东省,2007,5467.9439,79.3211,223.8997,2767.2596,227.5408,171.7354,233.6061,24.2486,207.421,56.738,3.0616,860.2681,25.0474,16.1305,171.177,17.1416,85.5701,26.4404,15.9388,255.3981,
370000,山东省,2006,4678.4577,66.7758,188.2102,2299.1633,275.9416,148.5297,160.7984,22.048,132.7668,45.509,1.956,770.0024,21.0623,18.5801,130.6406,9.867,97.4955,23.3527,12.1173,253.641,
370000,山东省,2005,3791.108,44.6685,137.2215,1851.4616,189.452,111.7287,100.3425,21.0731,111.7843,26.7346,3.5887,634.6994,25.443,8.168,145.8585,6.7168,93.3073,23.4949,27.0008,228.3638,
370000,山东省,2004,2847.25,38.13,141.85,1220.03,143.92,78.08,140.22,44.79,81.0,19.69,2.07,418.4,13.11,12.8,157.54,3.99,92.28,15.56,21.15,202.63,
370000,山东省,2003,2650.9217,20.015,199.2074,1003.9927,176.0228,74.7703,233.0351,54.1821,79.4687,17.5642,6.0325,390.0936,12.9801,9.4016,100.4749,4.7606,71.3431,18.173,21.1998,158.2042,
370000,山东省,2002,,,,,,,,,,,,,,,,,,,,,
370000,山东省,2001,,,,,,,,,,,,,,,,,,,,,
370000,山东省,2000,,,,,,,,,,,,,,,,,,,,,
410000,河南省,2019,,,,,,,,,,,,,,,,,,,,,
410000,河南省,2018,,,,,,,,,,,,,,,,,,,,,
410000,河南省,2017,26321.331,1843.4042,357.7982,12177.9851,1288.916,11.5563,1399.4326,161.0825,835.7708,306.8907,23.914,2932.657,232.458,178.9072,3066.33,113.978,507.991,384.9858,373.2145,124.0591,
410000,河南省,2016,22342.0542,1490.9554,373.2865,10422.8866,938.3314,3.5572,1019.424,92.8207,771.2786,201.5626,23.6214,3258.6503,236.7182,178.415,2160.3145,117.3171,363.8668,334.3355,256.8169,97.8955,
410000,河南省,2015,25436.0614,1455.8741,524.2741,12400.0788,843.3375,3.1744,1801.4693,98.7177,824.4135,295.5673,22.4178,3787.2644,234.9075,132.602,1837.0233,136.0569,353.9076,306.5086,253.8871,124.5795,
410000,河南省,2014,19673.4545,953.6972,412.8559,9795.4481,416.8699,2.8461,857.0794,58.6343,534.6968,209.1512,10.9264,3707.2652,132.8042,79.3174,1589.7044,237.2892,257.08,144.5221,220.6524,52.6143,
410000,河南省,2013,15604.5099,614.9678,483.2292,7821.6651,595.0521,13.7868,909.6575,18.1708,445.1014,148.6767,9.5684,2763.0575,59.5731,41.9937,1042.4046,117.5093,191.2275,115.145,157.0113,56.7121,
410000,河南省,2012,13036.6396,529.8795,560.7969,6369.9943,390.3588,7.5102,531.4066,30.5239,316.0218,146.1131,10.1869,2537.4987,49.5211,25.2947,1044.0147,48.7892,209.6343,88.0137,91.0667,50.0145,
410000,河南省,2011,10999.5138,505.997,539.6412,5310.8719,359.698,10.3214,386.9905,18.4484,283.3218,127.9092,10.8028,2010.2805,32.4129,24.4111,943.758,34.4983,164.0943,103.6222,74.9036,57.5307,
410000,河南省,2010,9062.0,252.0,573.6,4346.8,335.3,9.4,328.3,50.1,290.4,141.5,9.6,1457.6,73.1,19.4,745.6,29.9,148.2,76.2,107.8,67.1,
410000,河南省,2009,8177.4242,287.8499,575.2838,3954.4912,443.2842,9.5599,271.3906,57.6229,253.4984,118.2031,9.8405,1188.4883,21.8606,18.8622,532.2865,32.7976,140.7762,79.4243,81.6545,100.2495,
410000,河南省,2008,6413.9898,213.8221,416.1469,2874.5527,365.35,7.3271,504.0471,48.6258,203.9742,83.5778,5.622,968.9409,14.8143,12.0364,391.1423,20.3389,101.6201,52.4337,49.9378,79.6797,
410000,河南省,2007,5137.0845,115.9072,290.4151,2324.1662,328.1931,13.5309,373.3963,57.159,169.8281,57.4387,4.2389,773.4623,16.0886,12.8399,300.2166,14.8061,138.8639,39.9954,45.5823,60.9559,
410000,河南省,2006,3434.0122,61.0348,179.7326,1407.5127,267.4549,13.2893,340.9244,53.3505,119.4162,36.5301,3.8043,460.8397,10.8149,12.5448,256.5438,14.7901,86.4948,27.7973,23.7943,57.3427,
410000,河南省,2005,2362.6221,40.5964,126.2919,784.8307,166.171,5.7624,377.7518,59.5526,81.0754,24.3923,2.5572,308.0604,10.7056,8.5667,188.005,5.8144,84.8353,27.9936,17.4978,42.1616,
410000,河南省,2004,1330.48,25.14,45.87,380.04,89.6,3.86,194.89,61.68,34.99,12.18,2.36,272.73,2.53,4.54,94.3,3.58,49.12,12.4,6.08,34.59,
410000,河南省,2003,1020.7382,17.1175,80.6631,247.9462,96.4687,5.1218,162.3689,44.0961,15.6132,4.2475,2.7078,171.8705,2.5111,4.6209,67.2692,1.4931,35.5868,8.9403,8.6872,43.4083,
410000,河南省,2002,,,,,,,,,,,,,,,,,,,,,
410000,河南省,2001,,,,,,,,,,,,,,,,,,,,,
410000,河南省,2000,,,,,,,,,,,,,,,,,,,,,
420000,湖北省,2019,,,,,,,,,,,,,,,,,,,,,
420000,湖北省,2018,,,,,,,,,,,,,,,,,,,,,
420000,湖北省,2017,17254.613,806.1148,154.8919,6828.9318,660.1346,376.9163,1588.3693,106.8207,403.4501,170.2973,31.9479,2239.8212,387.1783,119.8662,2332.6648,115.0529,256.9311,200.2233,213.916,261.0845,
420000,湖北省,2016,15424.3505,759.0728,238.2405,5930.6462,474.7094,261.8358,1360.8607,97.5909,429.6744,210.0104,17.1064,2267.2098,390.4053,91.0916,1990.1778,88.5703,252.5614,171.0414,176.2155,217.3299,
420000,湖北省,2015,15679.9454,568.5641,351.2697,6892.1021,439.4042,92.3459,1477.3903,59.0411,520.2335,206.1324,31.6089,2250.2286,435.7977,124.2834,1439.1207,84.56,164.6146,107.1152,209.2327,226.9003,
420000,湖北省,2014,13384.8136,405.8527,255.2614,6348.3875,432.6801,49.0455,1147.073,47.5997,399.7507,212.3458,45.7637,1927.6246,236.7474,51.0562,1008.1862,120.5253,161.4245,135.0009,150.2405,250.2479,
420000,湖北省,2013,10182.2652,318.6024,211.6805,5007.5201,315.442,57.6385,643.4561,41.7412,288.34,134.9996,34.8644,1636.0571,115.5179,62.4142,779.7526,34.9143,88.5915,96.8828,114.7548,199.0952,
420000,湖北省,2012,8919.8588,342.7611,192.9758,3978.8586,251.8599,30.4566,487.1565,48.9431,286.6883,115.1066,18.4702,1737.5267,103.7452,44.8045,681.5611,35.8765,87.66,82.5104,67.8823,325.0154,
420000,湖北省,2011,8180.6987,276.9421,191.3252,3412.0107,286.2941,18.3949,474.8939,42.0897,260.3165,145.4643,18.214,1596.2349,45.581,33.2258,656.0577,23.303,97.852,96.4146,97.2193,408.865,
420000,湖北省,2010,5867.2,164.8,118.6,2349.7,260.4,24.4,465.7,40.4,205.1,127.3,8.2,956.1,45.6,32.8,453.6,25.6,114.5,75.5,70.2,328.9,
420000,湖北省,2009,4718.0272,139.7951,92.6484,1672.6411,168.4534,24.2215,501.4333,55.4505,179.2341,115.086,14.4366,792.0615,51.0769,32.2171,429.6015,14.9505,85.0779,55.0487,67.2079,227.3852,
420000,湖北省,2008,3053.3692,88.0518,67.6821,972.5345,347.6726,16.431,192.3017,28.4108,130.6669,60.4205,4.9917,587.9601,32.0941,18.107,251.126,11.0589,54.2263,32.8106,25.5328,131.2898,
420000,湖北省,2007,2854.0947,39.8003,46.4371,724.3846,617.4868,11.9417,364.6221,27.8873,88.6952,49.8353,6.166,453.8601,25.5828,10.1518,142.4422,9.4525,71.723,25.6632,55.353,82.6097,
420000,湖北省,2006,1708.949,32.1368,37.3219,491.5229,116.5354,9.4492,203.8057,56.7681,60.8315,31.5666,3.0829,346.728,13.0455,7.2723,145.05,3.8164,48.7613,12.8693,22.1612,66.224,
420000,湖北省,2005,1561.6617,34.6104,27.1786,447.4345,214.3592,6.3996,171.3172,31.3749,57.2844,24.6306,3.036,277.4663,9.7069,7.1856,111.9592,3.0975,65.3411,13.9949,11.617,43.6678,
420000,湖北省,2004,1788.71,17.09,15.07,349.9,668.92,11.5,146.51,47.73,63.7,10.48,2.76,246.17,8.01,3.89,65.37,1.68,63.86,13.93,11.4,40.74,
420000,湖北省,2003,1194.8746,18.0627,18.0234,294.8967,259.4531,10.6478,102.3425,36.7942,37.3405,14.0601,3.9564,193.4295,10.6075,4.4755,77.4086,1.2614,47.5672,15.1012,8.0239,41.4224,
420000,湖北省,2002,,,,,,,,,,,,,,,,,,,,,
420000,湖北省,2001,,,,,,,,,,,,,,,,,,,,,
420000,湖北省,2000,,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2019,,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2018,,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2017,20551.6517,1159.4045,357.5556,6867.3905,785.5372,256.9234,1532.3763,306.1693,958.7968,257.6373,49.8007,2068.004,527.5606,320.9621,3320.3434,122.258,456.1728,350.519,430.3709,423.8693,
430000,湖南省,2016,16329.0445,882.5429,379.7102,6033.4189,557.063,199.3705,876.6357,180.7371,710.6498,192.3285,58.5925,2026.8588,379.4246,233.2685,2316.8503,101.5568,335.0102,236.9552,268.4003,359.6707,
430000,湖南省,2015,17392.5739,718.7282,461.498,6622.0778,744.5153,271.6481,936.677,207.0237,809.4842,199.8004,66.4568,2148.2998,336.8105,211.2544,2445.0673,88.0047,275.0335,195.1852,185.1132,469.8958,
430000,湖南省,2014,13806.8914,527.3254,564.0406,5531.718,477.6753,131.79,642.6941,77.7536,540.7934,200.7257,56.4933,1863.0094,294.4786,168.6074,1709.6412,62.1027,245.5664,163.9766,154.3177,394.182,
430000,湖南省,2013,11052.8607,408.7247,442.3028,4488.749,421.6451,73.7346,540.9541,73.4153,307.3082,142.8618,34.397,1872.9675,224.0711,99.2239,1131.1398,54.9941,157.0522,91.3338,90.0918,397.8939,
430000,湖南省,2012,9040.101,309.0647,441.3446,3696.4415,307.0995,85.3941,450.8631,33.6569,210.9518,116.0411,25.61,1696.6924,172.4605,76.6955,795.1944,39.2364,116.9249,72.1985,65.8943,328.3368,
430000,湖南省,2011,6538.3025,236.3308,295.8534,2452.7203,236.5981,38.9762,338.049,54.8954,219.5905,102.9099,14.9742,1348.6889,136.0264,69.706,583.7033,26.6912,89.0012,84.8413,45.2472,163.4992,
430000,湖南省,2010,4272.4,109.4,231.2,1693.3,236.1,84.0,160.3,36.0,81.1,59.1,4.3,899.5,25.3,13.3,392.8,10.5,61.2,48.8,35.3,91.0,
430000,湖南省,2009,3571.5885,83.7776,167.5957,1224.7561,239.2174,42.8978,215.4395,34.9384,105.9145,59.5902,8.3427,766.057,41.8508,24.872,284.0022,16.1979,55.8328,47.3081,40.4145,112.5833,
430000,湖南省,2008,2478.1746,37.1085,98.4849,865.7839,221.5526,24.4451,103.8269,22.5647,98.5632,43.6064,4.7355,550.8371,31.0442,16.4401,188.1827,13.0851,32.0024,24.161,21.6128,80.1375,
430000,湖南省,2007,1762.1916,27.8817,67.1656,591.2366,189.0804,16.8135,95.2343,15.5344,53.8855,27.5618,3.3869,389.7894,11.1545,4.0157,132.3613,3.8479,41.7102,15.9589,11.3531,64.2199,
430000,湖南省,2006,1544.8475,30.1379,53.6759,431.1649,235.0666,24.4443,72.018,27.59,44.2662,24.3825,2.5637,293.5276,17.0968,12.5474,99.6864,6.3571,41.801,14.3355,16.8045,97.3812,
430000,湖南省,2005,1197.2746,14.942,26.9897,283.8843,68.7885,20.4021,118.5204,24.3067,87.4795,24.6663,3.8822,257.0112,9.7054,12.9752,92.0942,2.9118,39.2787,21.2383,8.7699,79.4282,
430000,湖南省,2004,881.89,6.77,13.47,236.79,89.72,23.31,42.08,19.83,23.67,12.52,4.09,212.0,7.55,15.59,47.9,2.4,31.9,13.57,4.9,73.74,0.1
430000,湖南省,2003,826.7842,7.833,7.0165,169.1556,91.3462,2.13,157.273,29.6222,19.8027,7.2507,1.4675,180.7811,5.8575,1.3866,55.4084,1.5184,29.3421,9.185,11.0855,39.0622,0.26
430000,湖南省,2002,,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2001,,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2000,,,,,,,,,,,,,,,,,,,,,
440000,广东省,2019,,,,,,,,,,,,,,,,,,,,,
440000,广东省,2018,,,,,,,,,,,,,,,,,,,,,
440000,广东省,2017,18931.5369,387.6537,71.6716,8154.5192,903.8536,25.073,1116.8954,342.5583,475.8823,228.8254,11.2191,4055.8052,265.2036,94.7347,1912.2505,41.3316,317.674,176.892,225.8194,123.6743,
440000,广东省,2016,17075.7181,453.7397,112.5327,6776.6444,753.6252,36.761,1265.9557,166.5912,563.713,231.623,14.6435,4013.2875,245.654,74.7536,1635.4254,36.9452,309.4836,118.7677,172.2691,93.3026,
440000,广东省,2015,18288.6251,463.3663,113.7519,6800.669,814.7784,40.2507,1002.1487,461.4424,776.3565,405.773,52.7587,3991.5173,151.0287,131.1163,2102.6494,43.2413,386.5317,203.7881,214.06,133.3967,
440000,广东省,2014,17706.1385,270.8186,121.2799,5789.7025,809.9688,35.6703,1253.5908,413.5368,734.6163,447.0863,24.0396,4792.6578,152.672,124.8695,1798.7072,47.0586,391.3824,174.0461,219.0081,105.4269,
440000,广东省,2013,13971.1754,224.0139,46.205,4191.2778,665.2392,49.3119,1786.0937,323.6277,425.6395,278.4218,26.9942,3846.4472,138.4348,105.2559,1214.3652,28.5206,283.0109,139.585,130.7788,67.9523,
440000,广东省,2012,11728.315,145.0812,289.0957,3853.4307,884.4894,26.7977,807.4414,269.2012,350.6917,239.3984,18.9564,3313.3523,77.9915,99.2427,890.5582,21.0043,207.4357,88.9856,80.4154,64.7455,
440000,广东省,2011,10307.6904,161.8676,46.6188,3290.0475,566.1316,18.4449,788.9227,199.6209,331.2606,199.0671,15.4449,2701.5736,170.3184,77.0714,1164.6223,11.9428,194.0201,97.7793,182.8008,90.1351,
440000,广东省,2010,7647.8,51.7,15.3,1485.0,847.4,28.8,931.2,178.4,114.6,140.0,14.7,2295.7,68.8,58.4,929.9,7.9,135.4,63.7,201.8,79.1,
440000,广东省,2009,5790.439,28.3313,64.9996,1480.352,414.1318,10.2512,538.5897,234.2379,95.5175,92.4751,14.4327,2038.1193,69.4784,30.4976,402.7755,7.3865,119.6407,43.2801,36.381,69.5611,
440000,广东省,2008,5529.2146,27.1179,51.3769,1262.2168,428.583,14.7147,598.9681,212.3184,61.0576,69.052,11.4915,1979.6423,19.4604,34.2479,471.1969,4.0966,108.5171,25.477,48.8324,100.8471,
440000,广东省,2007,4093.9789,14.434,44.9545,1025.1436,347.7782,12.6674,342.2512,54.0472,49.4733,58.342,9.093,1462.0153,27.9628,13.9939,289.831,5.6874,145.6055,45.0719,42.9993,102.6274,
440000,广东省,2006,4193.1771,14.2911,11.3766,1417.5749,233.4106,13.7124,415.6008,84.0355,43.6332,34.4422,8.5525,1325.2271,20.4185,10.6008,317.1567,4.0069,90.1633,40.8221,48.0445,59.9724,0.135
440000,广东省,2005,3668.828,10.5111,6.4844,958.5073,325.3612,22.7154,426.9348,95.2295,26.543,40.0805,9.4169,1191.6951,18.28,9.4553,209.4375,4.435,161.7587,28.7703,22.5123,100.6997,
440000,广东省,2004,3123.15,6.07,4.84,656.17,255.91,30.08,529.17,108.17,44.66,17.45,9.5,1002.04,14.1,6.89,115.29,4.69,159.11,25.71,16.42,116.89,
440000,广东省,2003,2488.056,10.1186,15.1954,544.3661,175.255,56.1222,262.0781,74.8166,30.7352,12.6136,11.4792,979.9978,14.7954,20.5373,98.226,2.8498,71.5481,22.0699,20.9505,64.3012,
440000,广东省,2002,,,,,,,,,,,,,,,,,,,,,
440000,广东省,2001,,,,,,,,,,,,,,,,,,,,,
440000,广东省,2000,,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2019,,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2018,,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2017,11961.3953,957.2287,220.5489,4204.104,577.6333,192.434,987.6261,183.0254,484.2667,175.0921,30.4909,988.3122,444.5746,114.8062,1405.9396,57.0609,323.5765,157.9843,179.0053,277.6856,
450000,广西壮族自治区,2016,11350.4537,776.6822,242.5717,4066.156,1017.3647,123.3777,832.7664,142.528,576.5045,146.9802,50.3538,865.9005,292.6159,109.4973,1243.0428,76.431,324.7448,153.1504,122.2897,187.4961,
450000,广西壮族自治区,2015,10387.9242,623.7277,338.2747,4175.2348,376.7464,162.8409,717.8562,117.2441,460.2723,167.9639,25.1848,1010.6144,274.8164,85.5612,1118.6052,64.6534,268.0775,114.5104,117.619,168.1209,
450000,广西壮族自治区,2014,8314.0181,417.376,266.0549,3441.9733,361.2459,50.6617,554.9363,112.1458,356.8672,157.8565,31.8492,852.6913,170.8336,51.8975,845.9,58.0155,210.8033,106.8973,93.6424,172.3704,
450000,广西壮族自治区,2013,7116.0293,377.3227,275.3227,2920.0295,353.9189,31.2042,495.4534,98.3648,279.2936,160.7315,22.0213,841.4302,93.4699,42.1063,649.4394,36.8628,160.4898,77.6826,92.2584,108.6273,
450000,广西壮族自治区,2012,5395.6566,205.8381,241.403,2250.4342,288.6141,20.5796,325.9845,72.2339,191.3325,111.54,10.8801,886.38,78.3397,22.9192,368.1165,24.5101,93.859,58.273,63.6466,80.7725,
450000,广西壮族自治区,2011,4065.5434,199.4665,196.4922,1503.3533,255.1261,13.9935,249.6426,64.2128,105.25,73.5749,10.7382,678.5353,48.4331,13.1235,409.0897,9.2649,82.4839,54.1322,29.8379,68.7928,
450000,广西壮族自治区,2010,3145.9,107.7,120.7,1198.2,226.9,14.3,268.0,64.9,90.4,49.1,16.6,439.4,38.3,9.6,286.1,7.9,68.7,39.9,26.8,72.6,
450000,广西壮族自治区,2009,2442.5977,92.8411,154.3144,742.5545,205.8963,12.9515,267.8357,56.0208,74.8202,31.7255,13.1375,367.0864,35.1906,10.9739,221.0784,3.7726,53.6902,31.0597,14.3818,53.2666,
450000,广西壮族自治区,2008,1418.9627,47.4422,58.8743,402.5035,169.8226,15.4022,183.1071,26.5099,27.991,24.721,2.4719,209.3232,13.0545,3.0757,118.5266,2.894,35.6386,11.7794,7.7204,58.1046,
450000,广西壮族自治区,2007,1213.4865,41.2754,42.4156,350.482,200.08,5.9109,118.723,26.5204,23.863,17.9083,2.1469,179.2112,4.9281,5.5854,76.0192,1.879,34.3105,12.4955,11.9681,57.764,
450000,广西壮族自治区,2006,866.8473,27.4722,19.5875,242.3785,88.048,3.4885,108.3922,23.2342,20.2763,12.4625,2.3831,144.2557,2.4537,4.5175,72.4269,2.0036,31.052,11.6277,9.1569,41.6303,
450000,广西壮族自治区,2005,791.9883,22.0079,10.9362,193.4925,70.0947,3.7653,107.6972,28.1286,12.5425,13.9888,1.6072,166.5741,5.6387,2.8211,78.6132,1.198,29.985,14.6847,6.5576,21.655,
450000,广西壮族自治区,2004,606.78,10.39,4.79,122.44,60.5,1.52,93.47,41.55,7.88,7.06,0.71,141.58,2.26,1.44,66.22,0.43,16.43,9.99,2.74,15.38,
450000,广西壮族自治区,2003,490.5057,6.2581,4.5694,116.6863,56.2102,1.5625,97.2158,29.2989,6.6049,3.3524,0.8061,84.2469,8.905,0.8309,37.049,1.6983,16.751,5.8697,2.3027,10.2876,
450000,广西壮族自治区,2002,,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2001,,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2000,,,,,,,,,,,,,,,,,,,,,
460000,海南省,2019,,,,,,,,,,,,,,,,,,,,,
460000,海南省,2018,,,,,,,,,,,,,,,,,,,,,
460000,海南省,2017,1068.9103,24.6888,,30.1239,23.808,13.3337,46.321,14.0555,6.5788,49.7111,0.4995,654.9079,1.7474,10.7667,90.9229,0.8655,27.7662,17.67,35.5237,19.6197,
460000,海南省,2016,1334.151,14.5247,3.2981,26.6874,81.8274,51.5536,193.8371,12.8052,15.6555,8.6851,,811.4791,10.0335,1.8597,47.167,4.7805,27.8134,9.0658,6.8509,6.227,
460000,海南省,2015,1240.3823,33.4645,3.0553,66.627,36.2206,43.4022,66.2593,28.5284,47.2308,17.9573,0.733,741.5977,6.9178,9.1713,47.378,0.64,18.5046,24.964,34.794,12.9365,
460000,海南省,2014,1327.148,9.9831,9.5149,90.4963,28.2189,64.9312,42.829,15.6633,3.1599,57.5395,5.9486,848.9139,21.9424,3.0283,74.3462,1.3113,16.064,2.9765,19.0251,11.2556,
460000,海南省,2013,941.9085,7.6957,7.5797,108.0941,65.0104,29.4226,59.5296,30.0128,7.26,64.5856,4.7368,482.0205,0.6,0.3093,42.5662,0.98,16.297,5.2909,9.8333,0.084,
460000,海南省,2012,1111.7147,21.4405,4.9342,81.8242,29.1148,47.5738,69.7339,40.0793,33.0519,94.9887,,505.3155,3.826,1.3807,85.905,2.374,17.5281,50.9932,13.4391,8.2118,
460000,海南省,2011,599.9443,5.5269,8.7846,43.1312,34.0145,10.4292,53.9175,17.4218,3.9336,49.3717,4.0451,225.8739,4.7637,2.9304,30.3199,0.2535,16.419,11.5828,41.4061,35.8189,
460000,海南省,2010,503.2,3.9,1.0,34.1,66.4,2.5,84.3,16.7,2.8,8.4,2.8,211.8,0.5,0.5,28.0,,7.2,1.4,4.5,26.6,
460000,海南省,2009,340.7306,12.376,,8.2943,21.0079,2.4073,46.7106,17.8878,1.3578,4.4661,2.2268,120.621,0.5764,1.3407,40.9257,0.2168,8.4575,5.9393,3.2084,42.7102,
460000,海南省,2008,230.1617,5.0777,1.8388,8.8282,12.0284,4.3157,40.8614,10.7495,0.8813,8.1568,2.9704,81.7757,0.3712,0.1004,21.5453,,9.5512,1.7659,5.2139,14.1299,
460000,海南省,2007,244.3465,14.4834,1.5507,20.6165,32.535,1.6108,55.2424,3.5498,1.0422,6.7308,0.5912,69.4229,0.3026,0.3941,12.053,0.1096,8.1703,3.3003,2.5697,10.0712,
460000,海南省,2006,193.4553,11.9483,1.971,10.8788,14.8187,1.268,60.4813,12.592,4.2255,11.6537,1.1204,23.3463,0.4374,0.2397,7.9343,0.3646,12.5638,2.0066,10.1353,5.4696,
460000,海南省,2005,135.8867,11.8152,0.012,10.9059,6.832,1.7583,22.5212,6.0312,1.0526,8.534,1.4483,37.6725,0.1784,0.4562,10.3188,0.09,6.219,1.9559,0.9898,7.0954,
460000,海南省,2004,180.44,10.47,2.18,70.81,7.94,0.27,23.73,7.09,1.02,7.76,0.43,28.56,0.13,0.56,6.36,0.13,4.71,1.49,2.11,4.68,
460000,海南省,2003,163.179,15.1063,1.1314,20.5864,10.8036,3.3797,31.8797,4.4037,0.7983,11.5831,0.1318,31.2368,3.5245,0.494,10.4391,0.005,4.0235,1.1759,6.2764,6.1998,
460000,海南省,2002,,,,,,,,,,,,,,,,,,,,,
460000,海南省,2001,,,,,,,,,,,,,,,,,,,,,
460000,海南省,2000,,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2019,,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2018,,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2017,11657.962,382.5041,161.6591,3941.8818,297.5244,2.3059,1416.9702,37.6642,146.8826,137.1113,17.1197,2256.7404,194.3055,21.1377,2248.8582,28.8956,166.0765,67.6133,71.6379,61.0736,
500000,重庆市,2016,8710.6872,303.6973,94.5546,2771.5871,277.7286,3.5625,811.4826,22.772,126.4029,112.0761,0.9468,2064.5318,161.9016,15.0992,1617.7977,20.1488,133.8283,87.4158,45.1941,39.9594,
500000,重庆市,2015,9465.2282,375.4841,241.8496,3281.7975,296.6234,4.6392,704.4003,16.9925,200.7393,187.9483,4.5306,2236.6646,145.9317,22.3242,1312.6838,26.9217,121.4734,79.1082,124.9756,80.1402,
500000,重庆市,2014,7546.1757,345.5756,193.1627,2218.7,354.0595,1.987,602.0357,18.9311,175.9772,118.352,2.6495,2015.6597,70.9723,26.1738,1097.0183,20.7703,123.0081,58.3506,32.2644,70.5279,
500000,重庆市,2013,6583.2627,325.8928,157.9847,1744.8609,332.7726,2.7972,825.7884,47.9676,112.4425,63.5762,1.037,1935.764,42.7565,13.734,663.777,27.8451,90.9078,44.7545,67.433,81.1709,
500000,重庆市,2012,5373.266,243.1182,141.0999,1518.1933,195.0772,97.5991,420.2795,47.5419,68.7777,42.0728,1.9315,1727.4071,27.2785,8.5281,584.8468,46.8577,70.0524,33.1108,36.922,62.5715,
500000,重庆市,2011,4478.279,165.3251,108.4075,1633.4322,93.0697,119.1302,265.9946,3.4692,37.23,26.2813,2.9605,1259.1873,14.2608,8.909,498.2153,18.9225,81.3178,16.0977,22.513,103.5553,
500000,重庆市,2010,3076.7,90.7,82.7,928.0,72.5,85.1,202.7,32.3,32.3,16.6,2.1,904.3,17.4,4.7,389.2,4.9,69.6,26.1,24.8,90.7,
500000,重庆市,2009,2525.2101,77.357,77.5545,705.3408,139.2044,43.1833,179.7998,17.8622,19.8466,11.8103,6.5847,800.7114,9.8302,10.763,263.3781,2.2131,70.7706,24.6491,19.243,45.108,
500000,重庆市,2008,1381.9203,38.6029,38.1148,345.8107,45.9089,24.7326,89.6089,3.4417,14.4756,6.9483,2.5093,528.9876,5.6544,1.0241,130.5153,1.662,48.0337,11.6954,11.9623,32.2318,
500000,重庆市,2007,1612.5511,23.0483,24.7732,399.4297,129.7828,15.4922,243.4479,34.7356,9.5498,11.1531,5.1892,417.4839,3.7786,7.8156,187.957,0.9617,49.8459,16.5414,8.5573,23.0079,
500000,重庆市,2006,1171.8249,29.9553,23.5287,224.2478,114.5771,13.0229,74.5932,32.2477,9.7918,7.2989,0.5281,404.1376,3.1752,0.8379,102.7153,1.4965,49.3763,7.2799,14.8712,58.1435,
500000,重庆市,2005,1146.5746,21.0218,21.0037,224.8418,36.8411,16.4394,188.7929,49.3859,17.0241,7.1402,2.8473,322.4164,13.2325,1.3219,111.6962,0.1891,47.5885,16.5585,7.7115,40.5218,
500000,重庆市,2004,685.6,11.54,12.38,128.26,41.34,2.14,56.91,43.05,8.83,4.52,1.45,217.79,2.34,0.88,80.63,0.5,32.17,9.88,5.78,25.21,
