省份编码,省份,年份,固定资产投资(不含农户)(亿元),农、林、牧、渔业固定资产投资(不含农户)(亿元),采矿业固定资产投资(不含农户)(亿元),制造业固定资产投资(不含农户)(亿元),电力、燃气及水的生产和供应业固定资产投资(不含农户)(亿元),建筑业固定资产投资(不含农户)(亿元),交通运输仓储和邮政业固定资产投资(不含农户)(亿元),信息传输、计算机服务和软件业固定资产投资(不含农户)(亿元),批发和零售业固定资产投资(不含农户)(亿元),住宿和餐饮业固定资产投资(不含农户)(亿元),金融业固定资产投资(不含农户)(亿元),房地产业固定资产投资(不含农户)(亿元),租赁和商务服务业固定资产投资(不含农户)(亿元),科学研究、技术服务和地质勘查业固定资产投资(不含农户)(亿元),水利、环境和公共设施管理业固定资产投资(不含农户)(亿元),居民服务和其他服务业固定资产投资(不含农户)(亿元),教育固定资产投资(不含农户)(亿元),卫生、社会保障和社会福利业固定资产投资(不含农户)(亿元),文化、体育和娱乐业固定资产投资(不含农户)(亿元),公共管理和社会组织固定资产投资(不含农户)(亿元),国际组织固定资产投资(不含农户)(亿元)
370000,山东省,2012,30319.7641,679.5605,570.266,12669.6702,705.7338,488.0094,1591.001,91.156,1272.9961,441.3605,51.6167,6967.7122,363.7905,399.758,1467.4515,385.1517,329.8405,190.9086,697.7806,956.0003,
370000,山东省,2011,25907.3848,533.3392,592.6163,10765.5508,632.5678,438.7954,1391.9102,69.1253,947.321,405.8822,33.2947,6031.5778,251.3748,238.4121,1351.2743,344.6163,270.6188,191.4104,542.8502,874.8472,
370000,山东省,2010,18844.4068,207.0,418.9,7606.5,529.9,266.2,1133.5,54.1,730.2,298.5,22.7,4520.4,201.7,140.8,1067.2,157.6,229.2,141.4,392.5,726.4,
370000,山东省,2009,15439.097,180.4336,415.4423,6281.1752,486.6386,273.3954,839.2518,69.1335,609.8557,219.8164,14.5464,3401.9225,124.4965,109.0445,1025.7554,76.795,219.9632,112.0312,330.226,649.1738,
370000,山东省,2008,12528.9581,168.7069,340.8791,5352.6504,356.5262,282.7893,629.1619,51.9265,460.824,179.2426,10.2947,2754.9038,68.91,54.4743,724.1192,44.3321,217.7285,84.5001,232.4646,514.5239,
370000,山东省,2007,10153.5618,125.1338,272.8963,4809.8644,324.8536,340.4389,490.4674,38.8078,342.9778,115.7844,6.9731,2013.961,48.2311,29.3827,406.3062,25.0549,201.1794,60.0351,83.2493,417.9646,
370000,山东省,2006,8715.5,104.4142,287.4588,3998.0167,486.0492,281.4251,454.8814,39.904,241.3133,72.7729,4.6661,1494.5337,51.5124,39.7121,371.7493,24.3976,219.1709,45.2899,74.7463,423.4861,
370000,山东省,2005,7275.0622,72.0482,310.777,3266.4079,416.6305,216.7462,326.8064,29.3722,214.9061,54.6107,5.4485,1184.8984,49.1259,40.0364,327.0242,16.3959,186.066,44.2605,51.8042,461.697,
370000,山东省,2004,5418.55,57.03,292.56,2222.67,293.05,117.08,302.67,56.87,165.32,30.51,4.85,908.32,28.09,38.35,350.0929,6.1072,147.7976,25.3658,42.2135,329.5982,
370000,山东省,2003,4163.9,31.2756,253.5943,1615.3542,236.558,119.1502,236.6514,89.4387,118.3018,24.2186,7.8361,663.405,23.9725,22.9,223.2809,6.7426,136.1767,23.6627,33.9596,297.4224,
370000,山东省,2002,2581.8,,,,,,,,,,,,,,,,,,,,
370000,山东省,2001,,,,,,,,,,,,,,,,,,,,,
370000,山东省,2000,,,,,,,,,,,,,,,,,,,,,
410000,河南省,2019,,,,,,,,,,,,,,,,,,,,,
410000,河南省,2018,,,,,,,,,,,,,,,,,,,,,
410000,河南省,2017,43890.3572,2574.1353,506.8615,16738.8094,1941.9738,41.5156,2487.5389,310.0223,1252.4019,434.099,42.9815,9507.2133,422.5215,295.1655,4981.1784,151.5522,763.4255,594.5172,657.3689,187.0755,
410000,河南省,2016,39753.9281,2159.7601,567.5916,16237.2357,1731.803,3.5572,1944.5636,238.9476,1221.7571,358.0421,30.7722,8949.0722,450.23,252.201,3697.9177,152.2139,533.7424,555.8748,547.662,120.9839,
410000,河南省,2015,34951.283,1666.4296,568.322,15341.4189,1113.6117,6.7297,1906.3133,161.6519,1172.9502,407.4355,19.6798,7602.6221,438.5926,184.7244,2782.5957,180.7314,417.9279,416.4703,371.0174,192.0586,
410000,河南省,2014,30012.2847,1264.8002,573.963,14106.6865,701.5514,3.4154,1394.3116,106.6933,977.4201,318.7616,28.801,6774.9371,308.7572,132.6204,2178.776,152.9126,361.8018,244.041,309.4737,72.5608,
410000,河南省,2013,25188.0603,873.2244,602.9143,11805.0019,724.8924,10.6547,1168.6128,74.7239,720.366,285.7553,21.2617,5985.1589,176.2994,109.795,1688.3126,143.0841,290.4445,166.9787,262.205,78.3747,
410000,河南省,2012,20558.6138,746.73,690.8309,9777.3598,555.2859,7.4584,897.4959,46.7836,523.4977,216.9377,14.84,4618.6286,84.6654,75.5351,1497.2083,100.7037,278.0932,160.0366,182.3212,84.2018,
410000,河南省,2011,16934.3229,641.0225,717.4295,7901.3104,492.0258,11.8792,784.3734,31.9142,406.7061,174.9152,16.5668,3757.9986,56.3911,41.2636,1283.845,47.525,230.3832,157.3871,110.4382,70.948,
410000,河南省,2010,13934.8197,311.5,658.3,6402.8,485.4,12.0,661.9,56.3,385.1,195.1,14.3,2907.0,52.2,41.7,1108.9,43.2,237.1,122.1,141.4,98.6,
410000,河南省,2009,11454.8894,352.8174,707.2046,5135.1307,573.1892,17.2981,484.4231,74.2767,308.2649,151.3428,12.1855,2215.4525,27.5003,32.94,760.9424,39.6425,204.8171,109.8144,125.123,122.5242,
410000,河南省,2008,8721.1879,255.969,559.8632,3827.2004,498.6102,16.3609,405.0197,53.8024,238.6278,105.8363,7.8695,1807.8232,19.0146,17.562,506.7276,26.8331,139.6105,69.7546,78.4093,86.2936,
410000,河南省,2007,6609.1612,134.3908,404.9533,2848.6992,401.9375,16.7823,427.511,58.2961,200.3235,72.3055,6.6464,1265.7449,19.8043,17.416,394.6003,16.825,133.6747,53.137,59.1298,76.9836,
410000,河南省,2006,4840.8005,70.1564,268.7765,1724.964,412.0934,16.2942,567.1647,52.9135,160.4014,43.9707,3.7379,858.7528,17.4177,17.673,311.9975,16.8667,130.7581,38.4407,40.3641,88.0572,
410000,河南省,2005,3461.2327,56.6619,203.2199,1116.1348,348.8017,7.5415,468.3547,64.9782,103.488,36.8348,4.4425,544.2164,26.3986,19.0421,230.9401,7.7316,105.5144,30.171,29.1844,57.5761,
410000,河南省,2004,2434.88,34.02,129.29,679.81,273.88,4.76,374.83,59.87,60.93,18.96,2.12,417.85,11.49,7.92,173.2048,4.9525,94.1932,19.874,13.9703,52.9406,
410000,河南省,2003,1677.2,27.4945,87.8486,395.2352,192.2135,5.7324,304.0402,48.8345,26.4482,8.5965,2.7222,254.1967,9.2869,7.758,149.3405,1.5131,66.6715,14.0749,11.9871,63.1771,
410000,河南省,2002,1195.9,,,,,,,,,,,,,,,,,,,,
410000,河南省,2001,,,,,,,,,,,,,,,,,,,,,
410000,河南省,2000,,,,,,,,,,,,,,,,,,,,,
420000,湖北省,2019,,,,,,,,,,,,,,,,,,,,,
420000,湖北省,2018,,,,,,,,,,,,,,,,,,,,,
420000,湖北省,2017,31872.5708,1070.989,260.0788,11257.4756,1194.8373,561.8439,2892.6543,149.3466,630.1544,256.4057,49.0458,6483.92,788.1847,242.2845,4371.6395,148.7335,363.5591,344.1961,390.2287,416.9933,
420000,湖北省,2016,29503.8751,1086.4945,329.4047,10522.4042,934.6874,475.4587,2794.2299,150.746,725.2671,286.0418,32.9986,6063.7396,806.3697,151.8702,3735.203,139.1602,366.6639,269.4569,323.9108,309.7679,
420000,湖北省,2015,26086.4157,722.991,346.5487,10200.9346,690.7232,148.3186,2264.6783,136.9336,793.2368,312.4866,53.1869,5789.5296,650.369,133.0391,2714.6873,110.1171,213.0538,179.0012,289.4579,337.1224,
420000,湖北省,2014,22441.6718,563.4363,320.0082,9146.2573,543.4198,106.0442,1849.4994,84.0995,633.3253,285.3923,84.2053,5195.0951,451.7342,94.2727,1894.2453,176.4568,198.28,177.2465,252.9526,385.701,
420000,湖北省,2013,18796.8523,454.9767,306.7986,8045.2549,495.2985,91.0052,1586.6054,96.3811,433.9073,214.9691,75.9416,4140.6294,276.3879,85.0469,1593.896,92.6256,136.6571,144.6866,177.0473,348.7371,
420000,湖北省,2012,15148.7079,441.0029,283.7143,6246.6875,402.8778,40.3904,1247.3494,86.4044,409.8193,193.8067,44.9974,3201.4624,227.7295,81.353,1231.3808,45.0801,148.7772,131.2304,163.4346,521.2098,
420000,湖北省,2011,12195.3892,331.0682,229.0686,4732.572,427.3625,30.0762,1029.0539,82.1587,397.184,212.9251,30.3277,2483.1483,103.7962,38.1996,1124.0969,44.9921,151.7678,128.5045,119.4476,499.6393,
420000,湖北省,2010,9405.6302,192.6,151.9,3242.4,474.4,34.2,871.6,74.6,291.0,180.9,18.2,1871.8,115.6,46.3,1015.8,35.9,156.1,90.1,106.8,435.4,
420000,湖北省,2009,7183.6717,165.1183,122.6807,2307.8807,494.7453,26.6696,722.7669,69.2723,240.614,146.7677,16.1334,1365.4414,128.9403,46.947,721.9807,18.9874,124.4508,74.5218,97.4648,292.2886,
420000,湖北省,2008,5148.7584,116.4592,80.089,1760.3709,386.1786,23.5535,512.8382,62.5173,183.9623,86.9891,6.6157,958.9788,61.2846,40.0491,468.8177,17.8124,84.068,42.0324,53.5157,202.6259,
420000,湖北省,2007,3927.3552,60.4776,61.2806,1193.885,333.5181,13.649,473.0152,54.5152,125.813,69.1169,7.9624,754.9195,51.2162,19.5413,380.3611,12.7663,102.5018,34.668,57.6046,120.5434,
420000,湖北省,2006,3038.492,45.3079,46.5302,833.1575,331.3046,12.9762,419.5442,76.4135,88.0848,48.3287,3.974,578.9777,31.616,19.1346,245.9605,4.6497,89.6055,23.7235,48.5101,90.6928,
420000,湖北省,2005,2387.4069,40.8412,38.4957,690.4151,271.0398,9.7346,286.9945,49.6153,62.3608,33.1775,2.6579,478.9005,12.4784,16.2337,194.6055,3.5129,87.4281,19.446,25.4456,64.0238,
420000,湖北省,2004,2005.15,26.81,20.93,519.19,250.67,13.55,288.41,71.09,64.97,16.2,4.72,394.72,9.22,6.74,140.3391,3.0511,86.0951,16.8408,23.6211,47.9667,
420000,湖北省,2003,1573.7,25.1262,20.2538,395.4793,236.2537,12.8221,208.5472,55.4902,47.6667,15.0416,5.8028,276.4678,13.0323,7.8926,113.289,1.3804,58.7068,14.8179,11.2917,54.3702,
420000,湖北省,2002,1376.2,,,,,,,,,,,,,,,,,,,,
420000,湖北省,2001,,,,,,,,,,,,,,,,,,,,,
420000,湖北省,2000,,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2019,,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2018,,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2017,31328.0788,1496.0666,436.9563,9469.869,1131.1237,355.6457,2104.3491,388.6644,1320.3385,353.3026,60.9058,4849.6993,897.7499,434.427,5421.3405,158.315,692.6447,483.8828,650.2171,622.5808,
430000,湖南省,2016,27688.4452,1231.7396,499.4485,8824.4679,950.7921,318.6606,1944.4053,298.2673,1104.8245,293.9072,78.598,4369.5189,723.43,358.1939,4526.1583,131.0161,568.1025,414.2589,512.7512,539.9044,
430000,湖南省,2015,24324.1707,919.0733,570.3399,8561.9271,855.6852,401.1109,1722.9557,259.3041,1120.2491,278.7659,88.2144,3613.1537,522.7363,304.2076,3377.6534,110.8199,439.4655,278.8775,280.0477,619.5835,
430000,湖南省,2014,20548.5509,730.6772,626.2265,7157.3179,724.327,240.5373,1435.327,110.6573,848.0147,272.5036,68.4295,3709.494,393.9713,206.0543,2564.4992,81.7654,366.189,226.2955,248.0295,538.2347,
430000,湖南省,2013,17225.1861,529.3389,585.821,6282.298,565.583,148.546,1230.1161,84.6025,541.9545,221.5262,51.874,3298.254,341.7062,129.2547,1984.7115,75.2482,262.3909,151.3402,189.5521,551.0681,
430000,湖南省,2012,13966.2585,428.3671,524.6175,4942.9664,465.5298,142.6737,1099.5626,59.6229,416.3422,181.2258,44.0643,2896.9236,296.6331,116.7718,1410.5096,68.7704,211.0604,111.9086,113.5031,435.2056,
430000,湖南省,2011,11407.7428,333.3566,442.2309,3923.988,471.6032,81.0566,1152.1215,72.9943,359.2344,166.6295,19.6142,2304.8492,195.1341,102.2631,1089.9898,42.7625,155.9535,129.6689,94.47,269.8225,
430000,湖南省,2010,8617.9844,222.2,326.7,2910.5,392.0,139.0,1103.9,108.7,127.7,99.3,5.5,1670.6,49.9,25.0,968.2,19.6,106.0,94.9,85.0,163.3,
430000,湖南省,2009,6880.0027,130.9517,230.2676,2147.9855,380.7925,83.1578,952.2063,101.4996,160.4677,90.566,12.3667,1282.6015,63.428,32.2132,739.0543,26.1304,93.8016,88.5877,72.2899,191.6347,
430000,湖南省,2008,4879.9577,64.3083,148.3241,1464.8239,379.8836,45.0712,438.9846,84.6298,146.9539,70.0646,6.0678,1180.183,64.5962,22.3491,457.0958,15.5145,76.6216,41.1073,40.3581,133.0203,
430000,湖南省,2007,3609.5398,48.6703,110.4078,1013.7639,312.7829,30.0585,275.4169,63.716,112.8823,49.7083,7.4496,910.7161,33.7472,13.8723,329.5275,6.9429,78.0505,29.3915,33.7489,148.6864,
430000,湖南省,2006,2718.4442,40.6833,65.556,666.0797,259.7138,43.3066,240.4588,58.1424,81.6705,36.0874,3.2001,628.926,32.5213,20.6527,206.0164,6.5383,76.5038,23.7305,22.4196,206.237,
430000,湖南省,2005,2203.9515,27.7186,46.7738,516.3211,226.5743,32.1213,181.1498,52.7857,108.1364,38.6502,4.2654,495.2318,18.6476,14.6749,183.8537,5.2864,63.9941,28.222,18.8856,140.6588,
430000,湖南省,2004,1679.39,12.18,22.13,413.21,134.79,44.35,162.15,41.24,50.18,19.56,5.56,372.78,16.53,17.38,147.9074,2.9902,54.2347,25.3231,15.5584,121.2414,0.1
430000,湖南省,2003,1235.3,11.5369,8.0625,279.2228,116.4828,8.639,192.1736,40.5499,31.3756,15.1325,2.3236,278.4476,19.267,5.5882,84.4509,2.0628,36.9281,15.3166,24.8009,62.6453,0.26
430000,湖南省,2002,988.3,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2001,,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2000,,,,,,,,,,,,,,,,,,,,,
440000,广东省,2019,,,,,,,,,,,,,,,,,,,,,
440000,广东省,2018,,,,,,,,,,,,,,,,,,,,,
440000,广东省,2017,37403.9119,477.212,145.3386,10311.223,1616.8634,33.8787,3759.599,541.9179,708.7742,311.6484,70.0379,13623.5905,610.9368,266.8163,3548.8542,47.2335,528.5472,333.5682,304.0492,163.8229,
440000,广东省,2016,32947.3005,519.8449,163.615,9600.6005,1294.5801,37.4522,3032.3169,506.4547,795.1115,350.6447,94.0675,11762.0501,433.679,223.4924,2843.1741,39.9326,514.7019,215.2964,319.1614,201.1246,
440000,广东省,2015,29950.4834,501.0925,162.0045,8785.269,1198.7252,55.8042,3037.6116,477.8026,914.8645,462.4656,113.2108,10120.5348,315.3543,218.1441,2443.4209,48.0256,415.2916,254.749,292.5627,133.5499,
440000,广东省,2014,25843.057,340.0461,248.7482,7056.8866,1094.5925,52.289,2589.8579,430.7918,843.7161,472.0558,96.2287,9110.1415,250.1488,164.7682,2025.8952,49.0349,408.5206,231.8036,260.3363,117.1952,
440000,广东省,2013,21795.5152,292.8052,157.4575,5622.5103,1061.1664,71.3892,2425.2394,301.8387,615.4494,439.3767,75.1979,7801.2417,251.9311,155.6202,1688.5164,39.0021,308.7894,169.8909,226.1653,91.9274,
440000,广东省,2012,18250.1281,224.5928,82.5955,4923.944,1018.9899,37.3594,1710.7823,341.4971,479.5775,390.4948,81.5542,6430.2053,174.9952,118.2438,1526.4483,22.0706,299.0379,140.8193,153.8857,93.0345,
440000,广东省,2011,16599.1635,213.5836,74.7144,4523.3235,924.516,28.5608,1663.1193,243.281,421.9426,288.204,30.5926,5532.5778,202.9409,124.0428,1608.1139,15.0229,279.1575,127.8267,189.8846,107.7586,
440000,广东省,2010,12599.2607,65.5,43.4,2346.8,1132.0,38.3,1636.9,253.0,170.2,185.6,35.3,4223.9,134.4,84.8,1602.3,12.5,199.5,119.3,204.7,110.8,
440000,广东省,2009,10230.0526,39.1886,82.0924,1774.2885,1007.4988,10.8725,1444.0012,278.1762,135.1273,130.8705,19.379,3517.6711,113.4183,54.9611,1052.8403,12.5803,170.4183,108.6827,190.4065,87.579,
440000,广东省,2008,8640.8744,35.3866,74.9245,1866.9814,608.7067,17.252,1002.1639,239.4836,119.1237,107.9171,17.6397,3314.0,70.8131,39.2812,658.0494,6.9547,169.2454,67.7524,129.6583,95.5407,
440000,广东省,2007,7368.6867,21.1496,51.604,1708.5034,520.1813,16.3025,773.2805,211.2476,75.8572,92.1319,9.5678,2776.8593,63.2095,24.968,606.1619,8.7309,148.5571,50.0915,83.3705,126.9122,
440000,广东省,2006,6553.6703,22.3542,37.7995,1741.0818,624.8083,15.7906,751.7342,216.6836,70.621,78.3891,10.6971,2024.0741,58.2857,19.0331,530.4456,8.5904,144.689,51.9878,70.2758,76.1944,0.135
440000,广东省,2005,5890.1057,15.4302,19.1064,1559.1973,648.3945,66.222,628.5804,226.9921,67.5599,54.2424,9.1357,1643.0785,28.3179,26.1796,485.6247,6.1426,181.1292,53.1338,61.9633,109.6752,
440000,广东省,2004,5029.44,15.87,14.36,1146.41,483.67,43.38,579.11,275.96,43.08,37.19,13.55,1500.82,43.38,21.18,366.1987,6.1528,186.723,32.8083,46.1599,173.448,
440000,广东省,2003,4145.1,13.0078,24.0978,910.4045,278.5231,81.2512,439.9219,256.7957,44.9683,22.8658,13.5547,1323.7778,30.7389,36.9376,330.3109,4.5315,135.4098,29.0579,46.6878,122.2746,
440000,广东省,2002,3287.3,,,,,,,,,,,,,,,,,,,,
440000,广东省,2001,,,,,,,,,,,,,,,,,,,,,
440000,广东省,2000,,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2019,,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2018,,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2017,19908.2715,1203.015,269.0774,5579.9396,973.8812,266.507,1981.587,245.7962,660.7758,248.477,54.2528,3454.8115,801.8946,145.9702,2515.7984,86.3199,517.7384,237.7765,310.4205,354.2325,
450000,广西壮族自治区,2016,17652.9486,948.9087,276.3934,5178.928,938.4324,184.33,1823.9536,223.2267,756.1661,201.5878,72.0671,2984.1597,560.1112,152.4836,2076.468,93.7992,478.4209,218.5454,223.0256,261.9412,
450000,广西壮族自治区,2015,15654.947,747.1692,389.8171,5206.2472,736.3731,236.1364,1509.0481,151.1335,605.0778,205.1043,39.0039,2506.1542,349.8904,110.825,1826.521,73.7049,381.3261,164.0289,180.1853,237.2006,
450000,广西壮族自治区,2014,13287.609,520.2131,335.7847,4619.9957,625.894,67.9385,1275.6419,134.628,476.988,231.8117,45.4251,2298.5474,230.9024,70.5426,1456.368,64.4206,308.9472,140.8929,164.6656,218.0016,
450000,广西壮族自治区,2013,11383.9294,461.745,343.7855,3887.1618,549.585,40.9661,1097.8289,109.7001,379.6528,232.5504,39.1387,2079.5838,151.4564,50.2805,1237.8828,51.7319,250.9538,116.5573,127.7122,175.6564,
450000,广西壮族自治区,2012,9345.1791,275.0112,321.9987,3236.231,462.8015,27.7308,904.3833,92.7993,269.3702,161.3013,23.0228,1884.644,135.277,34.0242,995.7328,39.5374,175.6254,80.9391,113.0068,111.7423,
450000,广西壮族自治区,2011,7580.8991,231.6157,250.6009,2289.3095,398.3031,24.836,755.0166,93.1919,143.0421,104.7058,17.8284,1767.2038,87.0705,20.6006,948.9384,13.9116,162.183,72.4723,94.3735,105.6954,
450000,广西壮族自治区,2010,6383.2561,148.4,164.7,1857.7,374.1,21.2,759.9,78.1,135.7,82.2,19.7,1410.5,55.4,18.3,844.3,9.1,171.9,71.6,58.3,102.4,
450000,广西壮族自治区,2009,4689.8801,132.1569,135.5483,1356.5195,350.7177,24.737,537.6267,92.4457,110.2444,58.876,16.839,976.9485,56.8949,15.7479,543.6821,7.3426,107.3766,53.3699,31.6143,81.1921,
450000,广西壮族自治区,2008,3325.9456,97.6748,96.6504,1068.9481,233.9995,27.3403,380.7074,37.0963,56.3212,41.264,4.974,678.0085,32.9912,14.5745,339.3668,5.0466,59.6147,28.0861,25.647,97.6342,
450000,广西壮族自治区,2007,2596.7374,61.2186,80.0197,721.0722,291.4006,13.0014,280.0964,31.7532,46.4827,36.296,2.5102,562.2982,16.6232,13.0601,254.3704,3.5402,59.0642,21.2004,18.0261,84.7036,
450000,广西壮族自治区,2006,1947.8097,44.241,46.3917,494.6451,283.4703,6.5792,203.7475,34.327,33.6968,25.322,2.6672,391.4616,7.109,5.9993,217.0376,2.238,48.5443,18.8037,16.4988,65.0296,
450000,广西壮族自治区,2005,1480.9178,36.7025,24.7163,347.5469,192.2608,5.306,186.2379,35.5873,24.5138,19.0061,2.2682,293.1685,7.2825,4.7934,188.5042,2.2014,40.5522,18.184,9.7313,42.3545,
450000,广西壮族自治区,2004,1094.62,14.09,8.08,212.29,162.86,2.95,152.91,48.13,15.33,15.66,2.13,243.58,4.81,2.74,136.5878,1.2339,25.7682,12.1912,5.8285,27.4171,0.035
450000,广西壮族自治区,2003,791.3,10.0693,5.8383,158.5782,119.2805,2.1818,108.6828,46.6552,9.4927,6.1762,1.2585,155.7578,6.2639,2.1439,101.7076,0.3664,22.9374,9.2747,6.0999,18.4966,
450000,广西壮族自治区,2002,627.7,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2001,,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2000,,,,,,,,,,,,,,,,,,,,,
460000,海南省,2019,,,,,,,,,,,,,,,,,,,,,
460000,海南省,2018,,,,,,,,,,,,,,,,,,,,,
460000,海南省,2017,4125.3963,53.2516,6.8775,134.718,107.2354,34.3765,486.0338,108.1647,45.685,84.0916,0.7325,2175.3381,27.9203,32.312,472.5673,8.6963,81.898,84.811,150.3921,30.2946,
460000,海南省,2016,3747.0251,40.7373,9.7111,100.6939,111.7644,67.2368,467.0584,88.4122,48.965,135.3443,,1995.1503,33.0286,38.29,399.3477,9.9508,62.4574,57.2775,62.996,18.6034,
460000,海南省,2015,3355.4048,51.7195,7.5685,118.9527,118.5431,77.7827,421.7931,79.7496,34.6194,144.6192,1.9103,1865.3119,16.4657,10.8425,241.5706,4.9892,41.6927,30.6144,69.178,17.4817,
460000,海南省,2014,3039.4555,42.6562,25.4858,166.5105,147.4388,107.3023,351.2398,27.6527,52.9024,135.1425,1.5906,1598.728,16.4203,11.84,194.9734,0.8262,44.1786,27.0827,65.894,21.5907,
460000,海南省,2013,2625.5925,21.3575,22.2233,225.1887,107.8289,79.8324,277.7691,28.131,32.6593,175.6571,5.4819,1339.2338,8.6135,8.1505,186.2612,1.491,23.0883,13.2937,60.6003,8.731,
460000,海南省,2012,2064.4442,30.0333,30.2475,191.5926,114.7181,57.801,141.9186,34.9208,47.8949,187.0218,0.552,961.8977,15.6814,4.9629,154.6498,4.7676,31.0811,21.6801,20.1684,12.8546,
460000,海南省,2011,1599.1401,11.603,14.9032,132.5479,119.5905,30.6751,99.6928,29.0655,7.0474,148.4151,6.3651,734.3977,4.4377,3.6747,108.0161,0.4394,29.1974,36.7427,46.2202,36.1086,
460000,海南省,2010,1257.4997,7.2,4.5,87.8,81.8,13.6,161.8,17.6,5.3,108.8,5.4,503.3,14.1,1.1,111.6,0.5,25.1,18.7,41.5,47.8,
460000,海南省,2009,942.6794,14.7127,8.5116,54.2628,68.2184,9.2373,184.5546,19.632,2.5238,34.6077,2.5657,316.1582,1.1365,2.0731,67.9121,0.018,15.9503,12.375,66.3008,61.9288,
460000,海南省,2008,668.0173,7.9068,3.8576,70.3204,38.7753,5.6198,126.8387,16.1172,1.9072,34.9635,2.9936,208.514,2.52,0.6532,70.2794,0.485,15.1067,6.568,31.7489,22.842,
460000,海南省,2007,472.767,17.2603,3.4999,49.1704,26.4535,2.1111,88.0991,13.2733,2.7938,40.4939,0.846,134.4431,2.0701,1.4888,44.9302,0.0996,12.931,6.7793,7.5996,18.424,
460000,海南省,2006,397.0009,14.5985,3.2042,82.6568,21.6884,1.2303,72.5557,15.1911,3.002,20.6183,1.5759,90.7089,1.5346,1.2584,23.6737,0.4263,18.9577,4.6146,7.9591,11.5464,
460000,海南省,2005,339.2444,13.868,0.9133,103.6198,22.0949,2.2765,31.3473,13.98,4.0615,18.1838,2.1631,72.4894,1.0845,1.361,19.3183,0.3014,12.4366,4.5996,5.4858,9.6596,
460000,海南省,2004,291.02,12.84,2.3,79.71,17.29,0.73,34.7,12.16,2.05,16.45,0.85,64.92,0.17,0.85,20.8632,0.1321,7.1681,2.6587,6.9292,8.2477,
460000,海南省,2003,246.2,17.0315,1.2365,53.7964,11.3569,5.5232,35.209,5.0353,1.6788,18.5062,0.8093,47.557,3.5124,0.4881,17.4211,0.32,6.8847,1.7125,9.3486,8.8158,
460000,海南省,2002,202.7,,,,,,,,,,,,,,,,,,,,
460000,海南省,2001,,,,,,,,,,,,,,,,,,,,,
460000,海南省,2000,,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2019,,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2018,,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2017,17440.5655,492.7776,158.1328,5257.2116,465.3524,6.6233,1954.6056,106.2174,218.1389,147.8502,8.3298,4341.4612,239.2885,45.4204,3295.6302,38.6226,292.6629,138.8182,135.5683,97.8536,
500000,重庆市,2016,15931.7829,436.3526,200.9366,4720.4638,479.9686,2.355,1628.8738,90.8543,219.0123,159.6805,12.1585,4259.2924,244.5704,30.7777,2839.7592,44.2821,243.4425,131.6865,112.6868,74.6293,
500000,重庆市,2015,14208.1475,421.6401,285.6497,3950.8022,461.9051,7.7512,1433.7954,82.4323,245.6552,254.3582,21.5907,4319.4854,174.0192,33.4689,1926.7723,35.0904,178.8562,108.2934,141.9301,124.6515,
500000,重庆市,2014,12140.8336,393.0204,282.6149,3214.9703,413.5767,3.6251,1200.0353,57.8395,205.9959,194.7154,3.7308,4269.2514,102.3209,29.7269,1325.2365,24.3044,162.4105,90.6087,83.0797,83.7703,
500000,重庆市,2013,10290.9525,390.3508,203.3431,2671.4444,446.0801,3.4724,1010.1135,87.0021,173.796,106.2141,3.5395,3594.0972,91.1114,17.5416,1033.4447,43.5238,134.6381,71.7621,91.4692,118.0084,
500000,重庆市,2012,8610.3706,318.9752,167.6839,2268.5801,372.9191,48.562,834.5674,80.383,112.3068,59.5162,2.5389,2922.5786,92.0196,15.9257,858.5013,68.0078,109.303,52.7054,115.3251,109.9715,
500000,重庆市,2011,7366.9542,274.0145,148.2906,2056.0604,277.7822,246.4399,712.2827,47.7826,80.9596,45.4146,2.5238,2298.2544,23.4301,14.846,770.0053,32.7959,90.8959,44.8125,58.211,142.1522,
500000,重庆市,2010,6170.6095,169.9,108.8,1670.6,266.5,148.4,604.3,76.7,90.4,34.1,3.7,1871.8,59.3,10.5,716.5,8.5,117.0,38.2,52.1,123.3,
500000,重庆市,2009,4855.1053,144.6986,90.5275,1320.0312,242.2194,78.6998,613.0989,53.0599,34.836,17.1052,8.8368,1433.7978,29.1913,17.5742,525.5837,2.2468,108.1118,29.6662,36.8014,69.0188,
500000,重庆市,2008,3715.8987,63.6559,69.3466,985.5268,192.0385,50.5218,428.432,56.8226,20.0763,18.8422,2.3582,1133.3924,40.6324,7.5015,458.4982,3.4932,78.0702,23.2482,34.9744,48.4673,
