省份编码,省份,年份,城镇单位就业人员(万人),农林牧渔业城镇单位就业人员(万人),采矿业城镇单位就业人员(万人),制造业城镇单位就业人员(万人),电力、热力、燃气及水生产和供应业城镇单位就业人员(万人),建筑业城镇单位就业人员(万人),交通运输、仓储和邮政业城镇单位就业人员(万人),信息传输、软件和信息技术服务业城镇单位就业人员(万人),批发和零售业城镇单位就业人员(万人),住宿和餐饮业城镇单位就业人员(万人),金融业城镇单位就业人员(万人),房地产业城镇单位就业人员(万人),租赁和商务服务业城镇单位就业人员(万人),科学研究和技术服务业城镇单位就业人员(万人),水利、环境和公共设施管理业城镇单位就业人员(万人),居民服务、修理和其他服务业城镇单位就业人员(万人),教育业城镇单位就业人员(万人),卫生和社会工作城镇单位就业人员(万人),文化、体育和娱乐业城镇单位就业人员(万人),公共管理、社会保障和社会组织城镇单位就业人员(万人)
430000,湖南省,2016,568.4068,2.1088,8.1486,109.288,16.6248,108.7414,23.9892,7.4037,20.2351,7.4396,25.3367,12.154,9.8775,11.7432,8.1784,1.695,67.733,39.3986,5.6584,82.6528
430000,湖南省,2015,579.1451,2.378,10.2625,121.7533,17.3191,106.2766,24.4052,7.2408,21.2626,8.343,24.0419,12.357,9.8431,11.5434,8.3879,1.6648,67.2486,37.4996,5.4695,81.8482
430000,湖南省,2014,597.9045,2.2389,12.5879,130.6525,16.5349,107.9229,25.1949,7.6234,20.6987,8.496,22.3754,11.951,9.0611,12.924,9.4958,1.7631,73.669,38.1088,5.2653,81.3409
430000,湖南省,2013,600.9912,2.282,15.4984,134.2319,16.6432,107.3926,24.5341,7.319,23.3409,9.5422,21.2003,11.1602,8.9867,12.3505,9.5553,1.886,72.1568,36.3808,5.0505,81.4798
430000,湖南省,2012,567.4859,2.417,15.1897,128.1843,15.6673,94.6016,23.6033,7.052,18.747,9.5143,20.7382,9.9429,8.7608,9.4727,9.6655,1.5144,71.9767,34.7902,4.951,80.697
430000,湖南省,2011,551.4335,5.3817,15.3472,129.0418,14.3111,87.3375,23.157,6.8597,17.3261,9.0557,20.36,9.2819,8.6753,8.4832,8.9388,1.6697,71.4677,32.8535,5.2171,76.6685
430000,湖南省,2010,505.7,5.3,15.4,106.2,12.2,75.6,21.0,5.7,16.3,9.0,18.6,9.7,8.4,8.3,8.7,1.5,70.2,31.1,4.6,78.0
430000,湖南省,2009,481.0173,5.1569,15.0109,98.7284,11.5935,71.6541,21.7596,4.939,15.8584,8.2786,17.2812,8.2745,7.2505,7.5822,8.2019,1.3259,68.3491,29.0442,4.3034,76.425
430000,湖南省,2008,454.6918,9.1436,13.2099,91.1491,11.5208,66.9178,22.3652,5.1944,15.0026,7.9119,16.3597,7.7499,5.734,6.8027,7.9626,1.1298,68.318,26.4685,4.387,67.3643
430000,湖南省,2007,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2006,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2005,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2004,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2003,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2002,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2001,,,,,,,,,,,,,,,,,,,,
430000,湖南省,2000,,,,,,,,,,,,,,,,,,,,
440000,广东省,2019,2064.5877,2.3974,1.7478,835.8409,25.7061,132.7743,82.5844,66.2368,114.7228,40.6078,84.3755,85.9619,112.5514,47.2907,18.0497,12.9351,162.3588,82.9139,13.4073,142.1251
440000,广东省,2018,1994.1369,4.12,2.1791,882.4778,27.9553,169.0284,86.4093,60.7831,107.8159,40.6566,61.2993,77.0681,78.7959,37.831,18.6335,10.6778,130.144,67.878,10.5332,119.8506
440000,广东省,2017,1963.1016,4.5941,2.4535,929.3607,29.9182,154.2107,83.3312,49.8638,102.6534,36.52,48.8928,66.3147,76.1055,33.8641,17.2419,8.9551,127.4604,65.8223,11.45,114.0892
440000,广东省,2016,1957.5687,4.7749,2.7882,959.6959,31.2727,143.2627,81.1332,43.5099,102.7835,37.0486,51.8184,61.8253,71.1755,32.2682,16.857,7.7464,125.6021,63.484,11.7919,108.7303
440000,广东省,2015,1948.0394,5.2841,3.0225,981.0051,30.7096,141.5548,82.7938,35.312,96.8168,37.1189,46.0716,59.0938,64.6839,34.7323,17.4054,7.4388,125.5092,61.3293,11.6093,106.5482
440000,广东省,2014,1973.2796,5.6702,2.9903,1015.1605,30.8037,149.4063,85.3999,34.634,95.8407,37.0551,43.1507,55.8406,60.6066,31.9277,17.2821,7.4861,124.4966,59.6787,11.5244,104.3254
440000,广东省,2013,1966.9811,6.1724,2.9402,1020.2491,32.1821,162.2781,83.3076,33.2575,95.5253,39.3419,43.3282,52.4731,55.7825,29.5214,16.2777,7.2523,118.6341,55.9297,10.865,101.6629
440000,广东省,2012,1303.9847,7.2251,3.4437,540.938,20.08,107.5838,61.7985,18.5936,64.9729,32.2825,47.5908,34.8584,37.0268,21.2508,14.306,5.8402,117.6919,56.1089,9.4666,102.9262
440000,广东省,2011,1238.2227,8.2179,3.2113,518.9655,19.8558,92.6834,61.8479,19.7352,55.5792,28.9944,46.0858,33.3786,31.7292,18.5838,14.3759,6.8332,116.1225,53.8938,9.1995,98.9298
440000,广东省,2010,1118.5,8.8,3.4,476.7,18.8,64.4,56.1,17.6,42.6,25.2,41.2,29.0,30.1,18.1,14.0,6.4,112.3,50.3,9.4,94.2
440000,广东省,2009,1055.0322,9.1964,3.3348,443.4591,18.5085,63.1542,53.5351,16.7264,40.7583,23.7172,37.4885,26.0846,28.5329,15.4053,13.6053,5.9424,109.0172,46.2753,8.9515,91.3392
440000,广东省,2008,1007.8705,9.8922,3.4321,416.4723,18.5354,59.5859,49.2708,16.2076,40.8375,24.1281,35.483,24.0886,26.9402,15.0784,13.2664,5.4404,105.7211,44.0303,8.9057,90.5545
440000,广东省,2007,,,,,,,,,,,,,,,,,,,,
440000,广东省,2006,,,,,,,,,,,,,,,,,,,,
440000,广东省,2005,,,,,,,,,,,,,,,,,,,,
440000,广东省,2004,,,,,,,,,,,,,,,,,,,,
440000,广东省,2003,,,,,,,,,,,,,,,,,,,,
440000,广东省,2002,,,,,,,,,,,,,,,,,,,,
440000,广东省,2001,,,,,,,,,,,,,,,,,,,,
440000,广东省,2000,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2019,404.1163,5.4293,1.3677,49.9975,10.0094,71.8537,19.0555,4.5243,12.9596,4.3678,19.5976,9.0944,11.2717,7.3981,7.3613,0.9913,68.703,35.3294,3.1996,61.6051
450000,广西壮族自治区,2018,386.7796,5.8941,2.9697,52.9696,10.1641,66.7752,18.8005,4.9399,12.4536,4.4239,15.583,7.8301,11.7887,7.096,7.0581,0.6958,63.1442,33.4868,3.1611,57.5452
450000,广西壮族自治区,2017,398.026,7.2575,3.4253,66.8708,11.7905,65.1386,19.0175,4.0165,12.7344,4.441,14.6658,7.8815,10.7708,8.3177,7.9014,0.7067,62.4407,33.314,3.3127,54.0226
450000,广西壮族自治区,2016,401.3895,7.8057,3.1114,72.4268,13.744,64.8694,19.4274,4.2259,13.5124,4.5976,14.2951,7.9589,9.9695,8.8998,8.516,0.7417,61.8322,31.6696,3.2498,50.5363
450000,广西壮族自治区,2015,405.4108,8.1813,2.9982,76.2085,13.8609,65.1566,20.034,4.3516,13.3996,4.782,13.2711,7.93,11.2055,9.5401,9.328,0.7798,62.0345,30.7328,3.3718,48.2445
450000,广西壮族自治区,2014,401.4584,8.2798,3.7971,78.196,14.0576,60.9645,20.9094,4.458,13.2932,5.0128,11.762,7.9528,11.074,9.7686,9.5895,0.8167,61.8583,29.8874,3.3603,46.4204
450000,广西壮族自治区,2013,402.9943,9.1409,4.3566,80.8122,14.7388,60.863,21.2419,5.236,14.075,5.4101,11.5919,7.7624,9.8458,9.3828,9.6035,0.5732,61.8283,28.0245,3.3188,45.1886
450000,广西壮族自治区,2012,357.9829,9.926,5.2832,71.861,9.8378,42.5239,18.4799,4.4284,12.8422,4.76,11.6635,5.3961,8.9188,9.348,8.84,0.74,60.8406,26.0128,3.2862,42.9945
450000,广西壮族自治区,2011,341.6335,10.8302,4.7463,67.7898,9.2084,38.7018,18.4347,4.2085,12.8162,4.3156,11.0066,4.9458,9.337,7.6324,8.0985,0.8174,60.21,24.73,3.3362,40.4681
450000,广西壮族自治区,2010,316.7,10.8,4.4,62.5,9.0,30.5,18.0,3.6,11.9,4.3,9.8,4.3,8.9,7.0,7.4,0.8,58.1,22.9,3.2,39.4
450000,广西壮族自治区,2009,301.4152,10.9642,4.3386,59.2296,8.811,27.5516,17.517,3.5333,11.5863,4.4798,9.3953,3.7307,8.2906,6.3988,6.885,0.711,56.1241,20.8482,3.1185,37.9016
450000,广西壮族自治区,2008,292.8091,12.1342,5.4231,58.4381,8.5147,23.5635,17.4922,3.3099,11.816,4.4627,8.7855,3.5888,7.0345,5.9597,6.3993,0.6714,55.7955,19.3487,3.0879,36.9834
450000,广西壮族自治区,2007,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2006,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2005,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2004,276.2021,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2003,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2002,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2001,,,,,,,,,,,,,,,,,,,,
450000,广西壮族自治区,2000,,,,,,,,,,,,,,,,,,,,
460000,海南省,2019,102.1915,2.9276,0.456,7.2665,2.1938,6.15,7.2898,2.1825,5.6217,5.537,5.136,8.1636,3.0901,2.1407,3.576,0.7316,14.3988,7.3125,1.3417,16.6756
460000,海南省,2018,99.5797,3.9491,0.4552,7.2113,2.1594,5.7255,7.6296,2.1986,5.4788,6.0546,4.9974,8.5894,2.0155,2.0101,3.6373,0.4099,13.102,6.8783,1.3509,15.7268
460000,海南省,2017,100.8637,5.5792,0.5008,7.7959,2.1496,6.2559,7.0685,1.9239,5.7344,5.893,4.7517,9.1608,2.0033,2.047,3.3548,0.5141,13.1934,6.6688,1.3106,14.958
460000,海南省,2016,101.1824,7.5956,0.5326,8.1172,2.336,7.1041,6.9683,1.6216,5.796,6.0095,4.2603,8.3545,1.9421,2.1153,3.0949,0.4397,13.0932,6.25,1.2513,14.3002
460000,海南省,2015,100.3565,8.8088,0.6362,8.8127,2.3918,6.9072,6.5287,1.5329,5.6181,5.9528,4.0956,7.6967,2.1137,2.1598,2.9481,0.5252,12.9682,5.9293,1.1639,13.5668
460000,海南省,2014,101.521,10.3624,0.6955,9.7031,2.2669,7.3155,5.4286,1.5648,5.9403,6.4923,3.4324,7.3708,2.4874,2.19,2.7954,0.4309,12.9181,5.7227,1.2352,13.1687
460000,海南省,2013,98.758,4.7698,0.7946,10.6098,2.2146,7.6903,5.4404,1.2996,12.8096,6.7659,2.7838,5.8401,2.0019,2.0294,3.0572,0.3651,12.4559,5.3092,1.2624,11.2584
460000,海南省,2012,90.079,11.9028,0.9792,9.4934,2.1191,5.9515,4.5144,0.9968,5.3711,6.2179,2.766,4.2436,1.9762,1.7311,2.565,0.218,12.2746,4.8455,1.1226,10.7902
460000,海南省,2011,85.1269,11.8336,0.9974,8.3665,1.9819,5.5839,4.6314,0.9748,4.4003,5.1949,2.401,3.4864,2.3542,1.61,2.1679,0.3906,12.4778,4.4528,1.2265,10.595
460000,海南省,2010,81.3,12.3,0.9,8.0,2.0,6.8,4.3,0.7,3.5,4.4,2.1,3.2,2.2,1.7,2.2,0.3,11.8,4.1,1.2,9.7
460000,海南省,2009,79.3202,14.568,0.8965,7.5417,1.89,6.2396,4.2353,0.6886,3.1896,3.9964,1.9616,2.4282,2.0568,1.5525,2.0148,0.1752,11.1839,3.8248,1.3709,9.5058
460000,海南省,2008,76.789,16.7203,0.8983,7.2975,1.8215,4.9441,4.1683,0.6345,2.8362,3.8045,1.9433,2.2014,1.9823,1.4947,2.0465,0.1142,10.1916,3.4848,1.1705,9.0345
460000,海南省,2007,,,,,,,,,,,,,,,,,,,,
460000,海南省,2006,,,,,,,,,,,,,,,,,,,,
460000,海南省,2005,,,,,,,,,,,,,,,,,,,,
460000,海南省,2004,,,,,,,,,,,,,,,,,,,,
460000,海南省,2003,,,,,,,,,,,,,,,,,,,,
460000,海南省,2002,,,,,,,,,,,,,,,,,,,,
460000,海南省,2001,,,,,,,,,,,,,,,,,,,,
460000,海南省,2000,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2019,374.4194,0.6719,3.0832,64.5231,6.1662,78.6599,21.4978,4.736,22.2986,4.4703,20.6355,13.7469,14.2933,7.587,4.0584,0.9957,45.5633,20.9404,2.7473,37.7446
500000,重庆市,2018,391.2033,0.8708,4.127,79.8603,6.0683,88.8782,22.5476,4.8845,19.4456,5.9833,14.0797,14.5905,14.3484,8.2143,5.8273,1.4865,41.9888,20.3456,2.8488,34.8078
500000,重庆市,2017,406.3869,1.1669,4.0503,83.7781,6.4709,97.7401,27.0137,4.7844,19.4727,6.0656,14.396,13.8819,13.3035,8.2186,6.8184,1.4264,41.7137,20.2619,3.1754,32.6484
500000,重庆市,2016,412.8823,1.1016,5.6272,89.2939,6.4303,100.1775,26.4857,4.5809,20.6607,6.3535,13.9834,13.014,12.5698,8.0907,6.5275,1.538,41.8335,19.7187,2.913,31.9824
500000,重庆市,2015,415.6089,1.1738,7.348,90.1939,6.6811,101.5098,27.121,4.6672,22.1155,6.3368,13.2803,12.5159,12.1601,7.9574,6.3996,1.4722,41.2237,18.9601,2.8794,31.6131
500000,重庆市,2014,414.473,1.1762,8.986,89.2655,7.0237,103.8066,27.2819,4.65,22.825,6.7529,13.2123,12.3851,12.0644,7.6595,5.4971,1.4771,40.7212,17.8272,2.6203,29.241
500000,重庆市,2013,402.0214,1.1396,10.135,86.4299,6.9789,103.6407,26.0834,4.892,22.0882,7.0802,13.1173,10.1117,10.8525,6.3594,5.0051,1.3378,39.0685,16.198,2.6175,28.8857
500000,重庆市,2012,353.1876,1.2924,10.3873,82.2507,7.4994,85.1617,15.7561,3.9429,19.8069,7.1293,13.0264,7.8198,6.1238,5.6553,4.6405,0.9336,37.0584,13.5236,2.6375,28.542
500000,重庆市,2011,337.2005,1.5911,10.4023,79.6169,6.8967,82.8172,15.1498,3.9394,16.3942,7.1242,11.4984,7.2546,5.7052,5.1159,4.1576,0.8755,36.6004,12.8491,2.6129,26.5991
500000,重庆市,2010,266.4,1.9,9.4,62.5,6.6,48.0,14.3,2.9,11.1,4.3,10.7,5.6,5.3,5.5,3.7,0.9,35.0,11.6,2.6,24.6
500000,重庆市,2009,248.7504,1.7084,9.5343,57.4146,6.4215,43.3209,13.4554,2.5462,11.1757,4.2483,9.7491,4.8761,4.3005,5.3852,3.3766,0.7735,33.7812,10.8879,2.4353,23.3597
500000,重庆市,2008,241.7349,1.8319,9.2029,55.9674,6.4738,41.1448,13.8384,2.6926,11.1188,3.664,9.08,4.6134,4.1508,5.2914,3.1371,0.721,33.4005,10.3076,2.3871,22.7114
500000,重庆市,2007,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2006,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2005,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2004,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2003,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2002,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2001,,,,,,,,,,,,,,,,,,,,
500000,重庆市,2000,,,,,,,,,,,,,,,,,,,,
510000,四川省,2019,788.9352,1.4285,12.8733,123.8169,20.9088,151.653,31.9899,20.0094,28.1296,12.5106,32.6992,25.1557,25.4065,15.2866,9.7675,2.7545,104.4491,57.0591,5.4651,107.5719
510000,四川省,2018,780.6381,2.1352,13.4995,127.2929,22.3864,160.3859,37.3905,19.3338,27.517,9.5603,32.397,21.8961,18.4974,20.3586,11.4476,1.8293,96.1354,51.3542,5.5416,101.6794
510000,四川省,2017,792.2101,2.4949,17.0163,147.2818,22.11,145.5228,38.9107,20.135,30.2422,9.3406,31.6956,21.538,16.787,21.854,12.6936,2.6602,96.0469,51.4429,6.2597,98.1779
510000,四川省,2016,787.5319,2.828,18.5898,148.33,23.1708,151.4775,40.4335,18.4098,30.5054,9.6916,30.3938,19.8387,15.5671,21.0659,12.9658,2.2187,94.3555,48.4813,6.075,93.1337
510000,四川省,2015,795.4677,2.9007,19.5542,159.6566,26.1437,153.8576,40.7058,18.2515,30.8947,10.5604,25.8694,18.6265,14.1984,21.0101,12.8486,1.9378,94.8026,46.7646,6.0994,90.7851
510000,四川省,2014,808.7467,3.2317,23.5147,175.4253,26.7016,155.5581,41.3341,16.2872,32.3151,11.5124,24.215,17.685,12.7091,21.06,13.1648,1.7923,94.562,45.1425,6.2772,86.2586
510000,四川省,2013,846.2453,3.7407,23.1977,204.5781,27.1619,177.836,39.3912,15.6216,33.2283,12.4573,24.1172,15.7346,12.2099,19.8608,12.1165,1.7005,90.8523,42.6578,5.9205,83.8624
510000,四川省,2012,640.8886,4.0286,24.4752,144.4877,17.6251,116.087,23.5581,5.9859,18.4898,7.6382,22.9727,6.5708,5.2201,16.201,10.6302,1.1124,89.3974,39.269,4.4975,82.6419
510000,四川省,2011,614.0225,4.562,21.309,141.6225,16.275,111.8038,22.5911,6.4655,17.8479,6.1348,21.4458,6.473,6.3716,14.6245,10.0973,1.0078,85.0867,36.5882,4.4124,79.3036
510000,四川省,2010,570.6,5.0,20.4,124.2,15.3,99.9,23.1,6.3,17.1,5.5,21.3,5.4,5.9,13.6,9.8,1.0,82.0,33.0,4.4,77.4
510000,四川省,2009,564.3794,5.1304,21.9114,123.0931,15.4171,99.6475,23.7505,5.9161,17.4865,5.2269,20.3809,5.3468,6.0096,13.1317,9.1569,1.0117,82.1215,31.2925,4.3992,73.9491
510000,四川省,2008,550.9485,7.1193,23.1926,123.8586,15.3793,93.7875,23.2188,5.1795,18.2072,4.9861,17.9433,5.0918,6.2669,12.489,8.268,1.1721,81.5886,29.2373,4.3375,69.6251
510000,四川省,2007,,,,,,,,,,,,,,,,,,,,
510000,四川省,2006,,,,,,,,,,,,,,,,,,,,
510000,四川省,2005,,,,,,,,,,,,,,,,,,,,
510000,四川省,2004,,,,,,,,,,,,,,,,,,,,
510000,四川省,2003,,,,,,,,,,,,,,,,,,,,
510000,四川省,2002,,,,,,,,,,,,,,,,,,,,
510000,四川省,2001,,,,,,,,,,,,,,,,,,,,
510000,四川省,2000,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2019,321.0847,0.712,11.7717,29.572,9.4512,43.3561,13.1662,3.994,11.1028,2.7911,14.5226,10.6758,8.1684,4.7983,4.323,1.5982,53.8691,24.9559,2.2815,69.9748
520000,贵州省,2018,308.5407,0.7733,11.3662,31.5439,9.1331,45.0687,11.88,3.4704,11.9591,2.5981,8.8311,8.6418,7.4269,6.7468,5.1474,1.4441,55.2752,22.0309,2.3503,62.8534
520000,贵州省,2017,315.2236,1.0242,12.9692,39.1242,9.0799,45.2285,12.1651,3.8037,12.735,2.9272,9.1727,9.5552,7.2064,7.2049,5.262,1.7249,54.4169,22.6834,2.4103,56.5299
520000,贵州省,2016,310.4774,1.0863,13.4127,40.1975,12.2146,45.7131,11.989,3.5983,12.3912,2.7738,9.0315,8.7896,5.0478,7.322,5.1883,1.3571,54.2636,20.505,2.2983,53.2977
520000,贵州省,2015,307.4744,1.1478,15.4672,42.496,12.8112,42.8178,11.6431,3.2588,12.3903,2.9014,8.6467,8.7494,4.5743,7.6858,4.962,1.2394,53.6554,19.9067,2.0704,51.0507
520000,贵州省,2014,304.747,1.5331,17.5868,44.0823,12.9544,42.8082,11.0875,3.2921,13.944,3.8936,8.3538,7.8813,4.5021,7.6551,4.9535,1.2916,51.0554,18.1438,1.9921,47.7363
520000,贵州省,2013,296.7145,1.576,18.4167,46.3646,13.4952,39.4542,11.3449,3.3507,13.9627,4.1181,8.042,6.869,4.6203,6.525,4.6239,1.2986,47.5598,16.7463,1.9172,46.4293
520000,贵州省,2012,269.497,1.6169,18.1719,47.622,8.4348,34.866,9.1459,2.464,13.169,3.9394,7.3829,5.4316,2.9628,5.4272,4.1628,0.9668,44.1638,14.606,1.6416,43.3216
520000,贵州省,2011,241.0482,1.8663,13.5445,39.8782,8.3107,28.2707,9.6691,2.6787,10.6332,2.9414,7.1546,4.2834,3.1271,4.6388,3.8289,1.2799,42.5384,13.0764,1.9489,41.379
520000,贵州省,2010,224.3,2.1,11.8,36.9,7.0,23.3,9.5,2.7,10.3,2.6,6.4,3.9,3.3,4.3,3.3,1.0,41.9,11.9,1.8,40.3
520000,贵州省,2009,218.7012,1.9753,11.5399,37.3132,6.6018,22.0156,9.1411,2.3822,9.9619,2.6693,5.9365,3.6979,4.0832,4.5888,2.9193,1.0673,41.3469,11.0702,1.8516,38.5392
520000,贵州省,2008,211.031,2.7369,10.827,37.6133,6.9842,21.7414,9.0089,2.4686,9.7988,2.336,5.6765,3.2193,3.1514,3.8227,2.9351,0.7481,40.6082,10.2619,1.9011,35.1916
520000,贵州省,2007,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2006,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2005,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2004,202.5,,,,,,,,,,,,,,,,,,,
520000,贵州省,2003,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2002,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2001,,,,,,,,,,,,,,,,,,,,
520000,贵州省,2000,,,,,,,,,,,,,,,,,,,,
530000,云南省,2019,367.51,3.5203,6.638,42.1395,12.0762,38.9169,16.2998,5.3321,15.8138,5.4402,11.8991,10.3781,11.8865,9.3538,6.0876,1.593,63.3713,30.1683,3.7673,72.8282
530000,云南省,2018,427.0273,4.737,11.5121,62.6772,10.3286,73.8505,17.1192,4.8813,23.6486,8.0438,10.5403,13.9036,12.287,9.8604,7.1898,2.4658,60.6669,28.1004,3.791,61.4238
530000,云南省,2017,422.4105,5.7683,12.288,64.5006,10.3266,73.7167,17.8598,5.212,23.3792,8.1109,10.4727,12.3679,11.2141,10.3683,7.0113,2.1839,59.4323,27.2533,3.6844,57.2602
530000,云南省,2016,418.9842,6.2772,13.5973,66.2611,10.6896,71.6871,17.31,4.9974,24.7961,8.1924,10.3574,11.2214,10.4176,10.1106,7.4652,1.5734,59.8231,26.3162,3.6325,54.2586
530000,云南省,2015,414.66,6.5426,15.2778,67.4528,10.5971,68.0247,17.1272,4.8898,25.0372,8.4253,9.9499,10.9252,9.5803,10.0402,7.4964,1.3704,60.002,25.6765,3.4853,52.7593
530000,云南省,2014,419.5673,6.6798,17.3411,72.0798,10.3127,67.6077,17.108,5.2474,25.9611,8.6955,10.1059,11.126,9.3105,10.1145,7.5793,1.4232,59.8768,24.5628,3.3735,51.0617
530000,云南省,2013,428.1304,7.1087,22.9195,73.9954,10.3013,73.6778,16.7968,6.646,25.515,9.5535,9.8997,10.0707,9.365,9.1924,7.8403,1.3539,57.9952,22.1897,3.4743,50.2352
530000,云南省,2012,392.6735,9.1999,22.2721,70.5302,9.7205,66.4383,13.5612,4.3075,23.5155,8.5081,9.8463,7.281,6.1996,7.7777,5.7191,0.8149,54.9145,19.3633,3.3617,49.3421
530000,云南省,2011,350.0665,11.0142,18.4063,63.2443,9.4887,48.1151,13.5889,4.0738,19.3644,7.3795,9.7341,5.3681,6.7421,6.431,5.4524,0.738,52.8925,17.572,3.4364,47.0247
530000,云南省,2010,322.8,14.5,15.2,58.8,8.5,37.6,13.4,3.5,15.6,5.8,9.0,4.1,7.2,6.2,5.3,0.8,51.8,15.8,3.6,46.1
530000,云南省,2009,312.0397,8.5068,14.5514,60.8339,7.9561,36.2867,14.252,4.0521,14.6872,5.8639,8.8466,3.6616,5.7865,6.4162,5.1296,0.7385,50.7329,15.0104,3.483,45.2443
530000,云南省,2008,303.5037,14.2975,11.5233,56.5778,7.9597,36.0089,13.6562,3.8072,13.904,5.8051,8.4059,3.3063,4.9976,6.092,4.6815,0.6065,50.644,14.2027,3.1517,43.8758
530000,云南省,2007,,,,,,,,,,,,,,,,,,,,
530000,云南省,2006,,,,,,,,,,,,,,,,,,,,
530000,云南省,2005,,,,,,,,,,,,,,,,,,,,
530000,云南省,2004,,,,,,,,,,,,,,,,,,,,
530000,云南省,2003,,,,,,,,,,,,,,,,,,,,
530000,云南省,2002,,,,,,,,,,,,,,,,,,,,
530000,云南省,2001,,,,,,,,,,,,,,,,,,,,
530000,云南省,2000,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2019,44.8191,0.1628,0.588,1.4431,1.3795,4.2586,2.6178,0.8862,2.41,0.5881,1.3704,0.4572,1.502,1.224,0.5096,0.2374,5.3692,1.9021,0.6029,17.3102
540000,西藏自治区,2018,36.8949,0.2315,0.5059,0.9024,1.294,2.1313,1.0437,0.4421,0.8995,0.4841,1.0209,0.2103,0.7087,0.8482,0.5295,,6.2349,1.7824,0.8748,16.7066
540000,西藏自治区,2017,33.2977,0.3363,0.472,0.8891,1.201,1.7977,0.8879,0.5241,0.9344,0.5321,1.3388,0.1647,0.4909,1.0242,0.1771,0.2343,5.1281,1.953,0.7866,14.4254
540000,西藏自治区,2016,31.5063,0.3089,0.4625,0.9321,0.7362,1.5477,0.857,0.4815,1.0103,0.4829,0.9469,0.2038,0.3886,1.1516,0.1636,0.2247,4.9391,1.94,0.739,13.9899
540000,西藏自治区,2015,33.3896,1.0928,0.5306,1.1561,1.0743,2.0127,0.8927,0.489,1.163,0.4648,0.8973,0.1508,0.3459,1.2071,0.1846,0.2019,4.8152,1.8219,0.6814,14.2075
540000,西藏自治区,2014,32.5439,1.0537,0.5559,1.0921,0.9904,1.9287,0.8972,0.5084,1.0393,0.5236,0.9433,0.1494,0.469,1.1155,0.2182,0.1806,4.6628,1.8371,0.6895,13.6892
540000,西藏自治区,2013,31.0217,0.8479,0.567,1.1086,1.0269,1.7531,0.7239,0.5081,0.9059,0.6224,0.9652,0.1304,0.4546,1.0795,0.2206,0.149,4.4178,1.6733,0.6606,13.2069
540000,西藏自治区,2012,25.1857,0.567,0.197,0.6612,0.7715,0.5018,0.6009,0.3135,0.5241,0.317,0.825,0.0249,0.2026,1.0864,0.2253,,4.4022,1.6323,0.5999,11.7302
540000,西藏自治区,2011,23.3163,0.878,0.1207,0.6643,0.7373,0.7673,0.5997,0.2235,0.4833,0.3296,0.9369,,0.1528,0.7211,0.2066,,4.2568,1.5339,0.647,10.0161
540000,西藏自治区,2010,22.2,0.9,0.2,0.8,0.8,0.8,0.7,0.4,0.6,0.3,0.8,,0.1,0.7,0.2,,4.0,1.5,0.6,8.8
540000,西藏自治区,2009,21.1124,0.4902,0.1621,0.7651,0.7537,0.8524,0.7279,0.3706,0.5307,0.4042,0.7717,,0.1456,0.679,0.1899,,3.9384,1.383,0.6134,8.2843
540000,西藏自治区,2008,20.2943,0.5227,0.1315,0.7794,0.8018,0.7537,0.8201,0.3794,0.5798,0.3721,0.7604,,0.076,0.6022,0.188,,3.7415,1.3962,0.5996,7.755
540000,西藏自治区,2007,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2006,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2005,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2004,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2003,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2002,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2001,,,,,,,,,,,,,,,,,,,,
540000,西藏自治区,2000,,,,,,,,,,,,,,,,,,,,
